TRAVELER_ID,GENDER,AGE_GRP,MARR_STTS,JOB_NM,INCOME,HOUSE_INCOME,TRAVEL_FREQ,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8
f006341,1,0.5,1,0,0.0,0.2727272727272727,0.11764705882352941,0.5,0.5,0.16666666666666666,0.3333333333333333,0.5,0.5,0.16666666666666666,0.5
f012594,1,0.0,0,0,0.18181818181818182,0.36363636363636365,0.058823529411764705,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.16666666666666666
f000958,1,0.25,1,0,0.2727272727272727,0.5454545454545454,0.45098039215686275,0.5,0.5,0.3333333333333333,0.16666666666666666,0.6666666666666666,0.3333333333333333,0.5,0.6666666666666666
f016024,0,0.25,0,1,0.0,0.0,0.45098039215686275,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.5,0.3333333333333333,0.3333333333333333
f000337,0,0.25,1,0,0.18181818181818182,0.5454545454545454,0.0784313725490196,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.8333333333333334,0.8333333333333334
f006830,0,0.5,0,0,0.45454545454545453,0.8181818181818182,0.09803921568627451,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.6666666666666666
f008276,0,0.25,0,1,0.0,0.8181818181818182,0.45098039215686275,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.8333333333333334,0.8333333333333334
f000422,0,0.5,0,0,0.36363636363636365,0.7272727272727273,0.058823529411764705,0.16666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.5,0.5,0.16666666666666666,0.8333333333333334
f005092,1,0.5,1,0,0.2727272727272727,0.2727272727272727,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
f015079,0,0.0,0,1,0.09090909090909091,0.09090909090909091,0.45098039215686275,0.5,0.5,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.8333333333333334
f015914,1,1.0,0,0,0.2727272727272727,0.2727272727272727,0.0784313725490196,0.0,0.5,0.0,0.6666666666666666,0.5,0.16666666666666666,0.3333333333333333,0.0
f012724,0,0.0,0,1,0.09090909090909091,0.45454545454545453,0.058823529411764705,0.8333333333333334,0.0,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.8333333333333334,1.0,0.6666666666666666
f016335,1,0.0,0,0,0.18181818181818182,0.9090909090909091,0.21568627450980393,0.3333333333333333,0.6666666666666666,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.16666666666666666,1.0,0.8333333333333334
f011668,1,0.25,0,1,0.0,0.7272727272727273,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333
f001082,1,0.25,1,0,0.2727272727272727,0.5454545454545454,0.21568627450980393,0.5,0.5,0.16666666666666666,0.5,0.5,0.5,0.6666666666666666,1.0
f001097,1,0.25,1,0,0.18181818181818182,0.36363636363636365,0.0196078431372549,0.16666666666666666,0.5,0.16666666666666666,0.0,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.8333333333333334
f000021,1,1.0,1,0,0.45454545454545453,0.6363636363636364,0.21568627450980393,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
f013169,1,0.25,0,0,0.2727272727272727,0.36363636363636365,0.27450980392156865,0.6666666666666666,0.5,0.8333333333333334,0.3333333333333333,0.16666666666666666,0.6666666666666666,1.0,0.6666666666666666
f014507,0,0.5,0,0,0.36363636363636365,0.36363636363636365,0.21568627450980393,0.16666666666666666,0.5,0.0,0.5,0.5,0.16666666666666666,0.3333333333333333,0.16666666666666666
f011017,1,0.0,0,1,0.09090909090909091,0.45454545454545453,0.0392156862745098,0.8333333333333334,0.8333333333333334,0.16666666666666666,0.5,0.16666666666666666,0.8333333333333334,1.0,0.8333333333333334
f000446,1,0.0,0,0,0.36363636363636365,0.5454545454545454,0.21568627450980393,0.0,0.0,1.0,0.0,0.0,0.5,1.0,1.0
f003443,1,0.0,0,0,0.2727272727272727,0.8181818181818182,0.6862745098039216,0.5,0.5,0.0,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.5
f016398,0,0.5,1,0,0.0,0.45454545454545453,1.0,0.0,0.5,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,0.3333333333333333,0.8333333333333334
f002756,0,1.0,1,0,0.18181818181818182,0.2727272727272727,0.21568627450980393,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.5,0.5,0.3333333333333333,0.16666666666666666
f001050,0,0.0,0,0,0.18181818181818182,0.36363636363636365,0.058823529411764705,0.16666666666666666,0.0,0.16666666666666666,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.0,1.0
f008564,1,0.75,1,0,0.2727272727272727,0.5454545454545454,0.21568627450980393,0.16666666666666666,0.16666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.8333333333333334,0.16666666666666666
f010867,1,0.25,0,1,0.09090909090909091,0.7272727272727273,0.0196078431372549,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
f008200,0,0.5,1,0,0.45454545454545453,0.8181818181818182,0.21568627450980393,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.8333333333333334,0.8333333333333334,0.0,0.0
f002103,0,0.25,1,0,0.2727272727272727,0.2727272727272727,0.058823529411764705,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.16666666666666666,0.8333333333333334
f000304,0,0.75,1,0,0.09090909090909091,0.36363636363636365,0.21568627450980393,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8333333333333334
f005845,1,0.0,0,0,0.18181818181818182,0.7272727272727273,0.0392156862745098,0.16666666666666666,0.0,0.16666666666666666,0.6666666666666666,0.5,0.16666666666666666,0.16666666666666666,0.3333333333333333
f015092,1,0.0,0,0,0.18181818181818182,0.45454545454545453,0.0392156862745098,0.8333333333333334,0.3333333333333333,0.8333333333333334,0.16666666666666666,0.0,0.16666666666666666,0.8333333333333334,0.6666666666666666
f002094,1,0.25,0,0,0.36363636363636365,0.5454545454545454,0.058823529411764705,0.16666666666666666,0.0,0.0,0.16666666666666666,0.6666666666666666,0.16666666666666666,1.0,0.6666666666666666
f004895,0,0.25,0,1,0.09090909090909091,0.6363636363636364,0.0392156862745098,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.5,0.5,0.3333333333333333,0.6666666666666666
f002004,0,0.5,1,0,0.45454545454545453,0.8181818181818182,0.0784313725490196,0.16666666666666666,0.5,0.16666666666666666,0.5,0.0,0.3333333333333333,0.3333333333333333,0.5
f002037,0,0.25,0,0,0.36363636363636365,0.5454545454545454,0.17647058823529413,0.3333333333333333,0.16666666666666666,0.5,0.3333333333333333,0.6666666666666666,0.8333333333333334,0.6666666666666666,0.3333333333333333
f005577,1,0.25,0,0,0.2727272727272727,0.9090909090909091,0.0784313725490196,0.16666666666666666,0.16666666666666666,0.5,0.3333333333333333,0.5,0.8333333333333334,0.6666666666666666,0.16666666666666666
f002921,0,1.0,1,0,0.2727272727272727,0.45454545454545453,1.0,0.5,0.6666666666666666,0.6666666666666666,0.5,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.5
f001827,0,0.75,1,0,0.6363636363636364,0.6363636363636364,0.21568627450980393,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.5,0.3333333333333333,0.6666666666666666,0.6666666666666666
f015685,1,0.5,0,0,0.2727272727272727,0.36363636363636365,0.21568627450980393,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.8333333333333334
f004742,1,0.0,0,1,0.09090909090909091,1.0,0.058823529411764705,0.5,0.16666666666666666,0.5,0.16666666666666666,0.5,0.5,0.16666666666666666,0.8333333333333334
f006533,0,0.0,0,0,0.2727272727272727,0.2727272727272727,0.0196078431372549,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0
f007306,1,0.0,0,1,0.09090909090909091,0.45454545454545453,0.0784313725490196,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.8333333333333334,0.16666666666666666,0.8333333333333334
f003576,1,0.0,0,1,0.09090909090909091,1.0,0.45098039215686275,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666
f016519,1,0.5,1,0,0.0,0.5454545454545454,0.21568627450980393,0.3333333333333333,0.0,0.0,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.6666666666666666,0.8333333333333334
f003763,1,0.75,0,0,0.36363636363636365,0.45454545454545453,0.21568627450980393,0.0,0.8333333333333334,0.5,0.0,0.0,0.0,0.8333333333333334,1.0
f002518,1,0.5,1,0,0.09090909090909091,0.45454545454545453,0.0392156862745098,0.3333333333333333,0.5,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.16666666666666666,0.8333333333333334
f001405,0,0.75,1,0,0.18181818181818182,0.5454545454545454,0.21568627450980393,0.5,0.0,1.0,0.5,0.3333333333333333,0.6666666666666666,0.8333333333333334,0.16666666666666666
f001627,1,0.5,1,0,0.45454545454545453,0.9090909090909091,0.21568627450980393,0.5,1.0,0.8333333333333334,0.16666666666666666,0.5,0.16666666666666666,0.0,0.0
f002071,1,0.25,0,0,0.2727272727272727,0.5454545454545454,0.21568627450980393,0.3333333333333333,0.16666666666666666,0.8333333333333334,0.16666666666666666,0.16666666666666666,1.0,0.3333333333333333,0.0
f001846,0,0.0,0,0,0.36363636363636365,0.7272727272727273,0.6862745098039216,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.8333333333333334
f004191,1,0.0,0,0,0.09090909090909091,0.36363636363636365,0.0196078431372549,0.5,0.0,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,1.0
f015573,0,0.5,1,0,0.8181818181818182,1.0,0.45098039215686275,0.0,0.5,0.16666666666666666,0.16666666666666666,0.0,0.6666666666666666,0.16666666666666666,0.8333333333333334
f001606,1,0.0,0,0,0.2727272727272727,0.2727272727272727,0.0196078431372549,0.3333333333333333,0.3333333333333333,0.5,0.5,0.3333333333333333,0.5,0.3333333333333333,0.5
f000432,0,0.5,1,0,0.2727272727272727,0.6363636363636364,0.45098039215686275,0.16666666666666666,0.8333333333333334,0.16666666666666666,0.0,0.5,0.8333333333333334,0.16666666666666666,0.6666666666666666
f001187,1,0.25,0,0,0.45454545454545453,0.45454545454545453,0.0392156862745098,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.8333333333333334,0.16666666666666666,0.3333333333333333
f011818,1,0.0,0,1,0.09090909090909091,0.45454545454545453,0.0392156862745098,0.8333333333333334,0.16666666666666666,0.0,0.0,0.8333333333333334,0.16666666666666666,1.0,1.0
f002492,0,0.75,1,0,0.36363636363636365,0.6363636363636364,0.45098039215686275,0.8333333333333334,0.8333333333333334,0.3333333333333333,0.5,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.3333333333333333
f016718,1,0.0,0,0,0.36363636363636365,0.36363636363636365,0.058823529411764705,0.5,0.5,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.8333333333333334
f000324,1,0.5,1,0,0.45454545454545453,1.0,0.21568627450980393,0.5,0.3333333333333333,0.5,0.0,0.5,0.6666666666666666,0.6666666666666666,0.16666666666666666
f005543,1,0.0,0,0,0.36363636363636365,0.9090909090909091,0.0392156862745098,0.8333333333333334,0.3333333333333333,0.8333333333333334,0.5,0.5,0.16666666666666666,0.6666666666666666,0.0
f006548,1,0.25,0,0,0.09090909090909091,0.18181818181818182,0.0,0.3333333333333333,0.5,0.16666666666666666,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,1.0
f008601,1,0.25,1,0,0.2727272727272727,0.5454545454545454,0.21568627450980393,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,1.0
f013463,1,0.0,0,1,0.09090909090909091,0.36363636363636365,0.21568627450980393,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.5,0.5,0.6666666666666666,0.16666666666666666,0.8333333333333334
f001004,0,0.25,1,0,0.36363636363636365,0.7272727272727273,0.6862745098039216,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.16666666666666666,0.6666666666666666
f001590,0,0.5,1,0,0.45454545454545453,0.45454545454545453,0.21568627450980393,0.16666666666666666,0.5,0.3333333333333333,0.6666666666666666,0.5,0.5,0.16666666666666666,0.6666666666666666
f000587,1,0.0,0,0,0.2727272727272727,0.6363636363636364,0.13725490196078433,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.8333333333333334,1.0,0.3333333333333333
f001430,1,0.0,0,1,0.0,0.7272727272727273,0.0784313725490196,0.5,0.0,0.16666666666666666,0.3333333333333333,0.5,1.0,1.0,0.8333333333333334
f015941,1,0.0,0,0,0.18181818181818182,0.18181818181818182,0.45098039215686275,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.8333333333333334
f003667,1,0.25,0,0,0.18181818181818182,0.36363636363636365,0.2908096423424604,0.0,0.0,0.5,0.5,0.3333333333333333,0.5,0.0,0.8333333333333334
f007535,1,0.5,0,0,0.2727272727272727,0.6363636363636364,0.0196078431372549,0.0,0.0,0.0,0.3333333333333333,0.0,0.5,0.0,0.6666666666666666
f006967,1,0.25,0,0,0.2727272727272727,0.45454545454545453,0.058823529411764705,0.0,0.0,0.5,0.3333333333333333,0.5,0.0,0.8333333333333334,0.0
f007869,0,0.5,0,0,0.36363636363636365,0.45454545454545453,0.45098039215686275,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.8333333333333334,0.3333333333333333
f003804,1,1.0,1,0,0.0,0.45454545454545453,0.21568627450980393,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.5
f013874,0,0.0,0,1,0.0,0.7272727272727273,0.45098039215686275,0.16666666666666666,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0,0.8333333333333334,1.0
f007899,0,0.5,1,0,0.2727272727272727,0.45454545454545453,0.058823529411764705,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.8333333333333334
f009535,1,0.25,0,0,0.2727272727272727,0.5454545454545454,0.058823529411764705,0.16666666666666666,0.5,1.0,0.0,0.0,0.6666666666666666,0.0,0.0
f009170,0,0.75,1,0,0.36363636363636365,0.6363636363636364,0.6862745098039216,0.6666666666666666,0.16666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.3333333333333333
f000031,1,0.5,1,0,0.0,0.6363636363636364,0.6862745098039216,0.0,0.0,0.0,0.3333333333333333,0.8333333333333334,0.16666666666666666,0.6666666666666666,0.8333333333333334
f016703,1,0.5,1,0,0.0,0.45454545454545453,0.09803921568627451,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.6666666666666666,0.16666666666666666,0.8333333333333334
f005053,0,0.25,0,0,0.2727272727272727,0.7272727272727273,0.21568627450980393,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666
f003553,1,0.25,0,0,0.45454545454545453,0.8181818181818182,0.058823529411764705,0.0,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5,0.16666666666666666,0.6666666666666666
f007254,1,0.75,0,0,0.09090909090909091,0.18181818181818182,0.09803921568627451,0.16666666666666666,0.0,0.5,0.3333333333333333,0.16666666666666666,0.6666666666666666,0.3333333333333333,0.5
f016549,0,0.25,0,0,0.2727272727272727,0.45454545454545453,0.21568627450980393,0.16666666666666666,0.5,0.0,0.5,0.5,0.16666666666666666,0.5,0.6666666666666666
f009966,1,0.0,0,0,0.2727272727272727,0.45454545454545453,0.2908096423424604,0.5,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334
f002728,1,0.25,1,0,0.7272727272727273,0.9090909090909091,0.21568627450980393,0.0,0.0,0.0,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,1.0
f002468,0,0.25,0,0,0.2727272727272727,0.36363636363636365,0.21568627450980393,0.16666666666666666,0.16666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.6666666666666666
f001748,1,0.0,0,0,0.2727272727272727,0.6363636363636364,0.0784313725490196,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.5
f013073,1,0.5,1,0,0.0,0.36363636363636365,0.45098039215686275,0.5,1.0,0.3333333333333333,0.16666666666666666,0.0,0.3333333333333333,0.0,1.0
f000523,1,0.5,0,0,0.2727272727272727,0.6363636363636364,0.0392156862745098,0.3333333333333333,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.6666666666666666
f015566,1,1.0,0,0,0.0,0.09090909090909091,0.21568627450980393,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.5,0.5,0.16666666666666666,0.5
f004939,0,0.5,1,0,0.5454545454545454,0.5454545454545454,0.058823529411764705,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.8333333333333334,0.6666666666666666,0.16666666666666666
f015844,0,0.0,0,1,0.0,1.0,0.21568627450980393,1.0,1.0,0.0,0.8333333333333334,1.0,0.3333333333333333,0.16666666666666666,1.0
f001372,0,0.5,1,0,0.2727272727272727,0.5454545454545454,0.21568627450980393,0.6666666666666666,0.5,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.8333333333333334,0.8333333333333334,0.5
f001438,0,0.25,0,0,0.18181818181818182,0.36363636363636365,0.0196078431372549,0.16666666666666666,0.0,0.3333333333333333,0.16666666666666666,0.5,0.8333333333333334,1.0,0.6666666666666666
f000282,1,0.25,0,0,0.36363636363636365,0.6363636363636364,0.6862745098039216,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
f001031,1,0.5,1,0,0.09090909090909091,1.0,0.45098039215686275,0.5,0.5,0.5,0.5,0.6666666666666666,0.5,0.5,0.6666666666666666
f000692,1,0.75,1,0,0.36363636363636365,0.7272727272727273,0.0196078431372549,0.0,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5
f012653,1,0.25,0,0,0.2727272727272727,0.2727272727272727,0.0,0.0,0.0,0.0,0.6666666666666666,0.16666666666666666,0.8333333333333334,0.3333333333333333,1.0
f000412,0,0.0,0,0,0.0,0.6363636363636364,0.058823529411764705,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.8333333333333334,0.6666666666666666
f008612,0,0.0,0,1,0.09090909090909091,0.2727272727272727,0.09803921568627451,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,0.6666666666666666
f004449,1,1.0,1,0,0.2727272727272727,0.6363636363636364,0.21568627450980393,0.0,0.0,0.0,0.16666666666666666,0.8333333333333334,0.6666666666666666,0.0,0.6666666666666666
f000595,1,0.5,1,0,0.36363636363636365,0.7272727272727273,0.09803921568627451,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.16666666666666666
f011559,1,0.0,0,1,0.09090909090909091,0.18181818181818182,0.058823529411764705,0.5,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,1.0
f001645,0,0.25,0,0,0.36363636363636365,0.6363636363636364,0.21568627450980393,0.8333333333333334,0.0,0.3333333333333333,0.6666666666666666,0.5,0.3333333333333333,0.0,1.0
f005604,0,0.0,0,0,0.2727272727272727,0.5454545454545454,0.21568627450980393,0.16666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.16666666666666666,0.6666666666666666,1.0,0.6666666666666666
f008082,0,0.75,1,0,0.2727272727272727,0.6363636363636364,0.0392156862745098,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.6666666666666666
f000581,1,0.75,1,0,0.09090909090909091,0.5454545454545454,0.2908096423424604,0.0,0.0,0.3333333333333333,0.16666666666666666,0.5,0.5,0.16666666666666666,0.6666666666666666
f015568,1,0.75,1,0,0.18181818181818182,0.36363636363636365,0.21568627450980393,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
f001661,1,0.5,1,0,0.2727272727272727,0.6363636363636364,0.0196078431372549,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,1.0
f000383,1,0.5,1,0,0.0,0.5454545454545454,0.45098039215686275,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.6666666666666666
f006534,0,0.25,0,0,0.2727272727272727,0.7272727272727273,0.6862745098039216,1.0,0.0,0.5,0.16666666666666666,0.5,0.5,0.8333333333333334,0.6666666666666666
f004272,0,0.25,0,1,0.09090909090909091,0.6363636363636364,0.45098039215686275,1.0,0.0,0.0,0.16666666666666666,0.0,0.8333333333333334,0.6666666666666666,0.16666666666666666
f014967,1,1.0,1,0,0.09090909090909091,0.36363636363636365,0.058823529411764705,0.16666666666666666,0.5,0.3333333333333333,0.0,0.0,0.6666666666666666,0.3333333333333333,1.0
f016454,0,0.25,0,0,0.2727272727272727,0.2727272727272727,0.2908096423424604,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
f000376,1,0.0,0,0,0.36363636363636365,0.7272727272727273,0.21568627450980393,0.0,0.5,0.0,0.0,0.5,0.5,0.3333333333333333,1.0
f003014,0,0.25,1,0,0.36363636363636365,0.36363636363636365,0.058823529411764705,0.16666666666666666,0.8333333333333334,0.16666666666666666,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.16666666666666666
f004919,0,0.25,0,1,0.0,0.36363636363636365,0.0784313725490196,0.16666666666666666,0.3333333333333333,0.5,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.5
f007404,1,0.25,0,0,0.18181818181818182,0.45454545454545453,0.09803921568627451,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.5,0.6666666666666666,0.8333333333333334,0.6666666666666666
f000662,1,0.25,1,0,0.2727272727272727,0.45454545454545453,0.21568627450980393,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.8333333333333334
f005114,1,0.0,0,0,0.2727272727272727,0.2727272727272727,0.0196078431372549,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.8333333333333334
f000798,0,0.75,0,0,0.36363636363636365,0.45454545454545453,0.45098039215686275,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.8333333333333334
f008430,0,0.0,0,0,0.45454545454545453,0.45454545454545453,0.21568627450980393,0.5,1.0,0.5,0.16666666666666666,0.8333333333333334,0.5,0.5,1.0
f005279,0,0.0,0,0,0.09090909090909091,1.0,0.0196078431372549,0.8333333333333334,0.16666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.3333333333333333,1.0,0.3333333333333333
f010814,1,0.0,0,0,0.18181818181818182,0.18181818181818182,0.21568627450980393,0.5,0.0,0.5,0.8333333333333334,0.5,0.5,0.3333333333333333,0.6666666666666666
f010085,0,0.0,0,0,0.2727272727272727,0.5454545454545454,0.2908096423424604,0.0,0.0,0.0,0.5,0.5,0.16666666666666666,0.5,1.0
f016576,0,0.75,1,0,0.0,0.2727272727272727,0.45098039215686275,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,1.0
f013101,1,0.0,0,1,0.0,1.0,0.0196078431372549,0.0,0.3333333333333333,0.0,0.16666666666666666,0.3333333333333333,0.0,0.8333333333333334,0.3333333333333333
f000373,1,0.5,0,0,0.2727272727272727,0.36363636363636365,0.0784313725490196,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5,0.5,0.0,1.0
f015524,1,0.75,1,0,0.36363636363636365,0.6363636363636364,0.058823529411764705,0.16666666666666666,0.3333333333333333,0.5,0.6666666666666666,0.5,0.3333333333333333,0.6666666666666666,0.16666666666666666
f007525,1,0.0,0,1,0.09090909090909091,0.5454545454545454,0.0784313725490196,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.3333333333333333,0.8333333333333334
f003765,1,0.0,0,0,0.09090909090909091,0.45454545454545453,0.6862745098039216,0.16666666666666666,0.0,0.0,0.5,0.6666666666666666,0.16666666666666666,0.3333333333333333,1.0
f010802,0,0.5,0,0,0.36363636363636365,1.0,0.45098039215686275,0.3333333333333333,0.16666666666666666,0.6666666666666666,0.5,0.5,0.3333333333333333,0.16666666666666666,0.6666666666666666
f012181,1,0.5,0,0,0.2727272727272727,0.5454545454545454,0.058823529411764705,0.0,0.16666666666666666,0.16666666666666666,0.5,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.8333333333333334
f008210,1,1.0,1,0,0.0,0.7272727272727273,0.0196078431372549,0.3333333333333333,0.5,0.16666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.16666666666666666,1.0
f016700,0,1.0,1,0,0.0,0.36363636363636365,0.0784313725490196,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333
f016342,0,0.0,0,1,0.0,1.0,0.0784313725490196,0.5,0.5,0.16666666666666666,0.5,0.5,0.3333333333333333,0.3333333333333333,0.6666666666666666
f015630,0,0.75,1,0,0.45454545454545453,0.6363636363636364,0.21568627450980393,0.16666666666666666,0.0,0.8333333333333334,0.16666666666666666,0.0,0.5,0.16666666666666666,0.8333333333333334
f010391,0,0.5,1,0,0.45454545454545453,0.5454545454545454,0.21568627450980393,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.8333333333333334
f001178,0,0.25,1,0,0.36363636363636365,0.7272727272727273,0.09803921568627451,0.16666666666666666,0.0,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.16666666666666666,0.3333333333333333
f001685,1,0.5,1,0,0.09090909090909091,0.36363636363636365,0.21568627450980393,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.5,1.0
f003729,0,0.0,1,1,0.18181818181818182,0.36363636363636365,0.058823529411764705,0.8333333333333334,0.16666666666666666,0.0,1.0,1.0,0.16666666666666666,1.0,0.0
f003471,0,0.0,0,0,0.18181818181818182,0.2727272727272727,0.9215686274509803,0.8333333333333334,0.5,0.16666666666666666,0.5,0.3333333333333333,0.5,0.0,1.0
f008625,1,0.0,0,0,0.36363636363636365,0.36363636363636365,0.45098039215686275,0.0,0.0,0.0,0.5,0.5,0.0,0.6666666666666666,0.8333333333333334
