TRAVELER_ID,GENDER,AGE_GRP,TRAVEL_STATUS_ACCOMPANY,VISIT_AREA_NM,VISIT_AREA_TYPE_CD,CLUSTER
e000005,여,30,2인 가족 여행,월미도,1,0.0
e000005,여,30,2인 가족 여행,월미테마파크,6,0.0
e000005,여,30,2인 가족 여행,개항e지 투어,13,0.0
e000005,여,30,2인 가족 여행,송도센트럴파크 이스트보트하우스,5,0.0
e000005,여,30,2인 가족 여행,더 위크 앤리조트 워터파크,6,0.0
e000005,여,30,2인 가족 여행,을왕리 해수욕장,1,0.0
e000005,여,30,2인 가족 여행,G 타워,3,0.0
e000043,남,30,나홀로 여행,행정안전부 대통령기록관,2,0.0
e000043,남,30,나홀로 여행,국립세종수목원,1,0.0
e000043,남,30,나홀로 여행,그리너리,4,0.0
e000043,남,30,나홀로 여행,국립세종 도서관,3,0.0
e000043,남,30,나홀로 여행,정부세종청사 체육관,3,0.0
e000043,남,30,나홀로 여행,평택호 예술공원 평택호 예술관,3,0.0
e000043,남,30,나홀로 여행,메인스트리트,4,0.0
e000043,남,30,나홀로 여행,소풍 정원,1,0.0
e000043,남,30,나홀로 여행,평택시 농업 생태원,1,0.0
e000043,남,30,나홀로 여행,내리 문화공원,1,0.0
e000191,남,30,자녀 동반 여행,영성가가,4,2.0
e000316,여,20,2인 여행(가족 외),리움미술관,3,1.0
e000316,여,20,2인 여행(가족 외),63아트,3,1.0
e000316,여,20,2인 여행(가족 외),천주교 서울 대교구 주교좌 명동 대성당,2,1.0
e000316,여,20,2인 여행(가족 외),문화역 서울 284,2,1.0
e000316,여,20,2인 여행(가족 외),화성행궁,2,1.0
e000316,여,20,2인 여행(가족 외),수원 화성 화서문,2,1.0
e000668,여,30,3대 동반 여행(친척 포함),인천종합어시장,4,1.0
e000668,여,30,3대 동반 여행(친척 포함),나야 풍란원,12,1.0
e001033,여,30,나홀로 여행,굴암사,2,0.0
e001033,여,30,나홀로 여행,이월 서갑,4,0.0
e001033,여,30,나홀로 여행,숲속 숯가마 용인점,13,0.0
e001240,여,30,나홀로 여행,장호원 오일장,8,1.0
e001240,여,30,나홀로 여행,카페 다원,4,1.0
e001423,여,50,나홀로 여행,예산 상설시장,4,1.0
e001423,여,50,나홀로 여행,봉곡사,2,1.0
e001579,남,20,2인 가족 여행,맘스터치 서원대점,4,0.0
e001579,남,20,2인 가족 여행,서원 대학교 제2자연관,12,0.0
e001579,남,20,2인 가족 여행,서원대학교 제2학생 회관,12,0.0
e001579,남,20,2인 가족 여행,스너그룸스 가락점,12,0.0
e001579,남,20,2인 가족 여행,오레오 팝업스토어,13,0.0
e001579,남,20,2인 가족 여행,서울숲,7,0.0
e001579,남,20,2인 가족 여행,신세계백화점 강남점,4,0.0
e001579,남,20,2인 가족 여행,잠원한강공원,1,0.0
e002195,여,20,2인 여행(가족 외),테마 오래,2,0.0
e003226,여,60,2인 가족 여행,현충사,2,1.0
e003226,여,60,2인 가족 여행,온양온천시장,4,1.0
e003226,여,60,2인 가족 여행,신정호,1,1.0
e004870,남,50,자녀 동반 여행,석남사,2,2.0
e004870,남,50,자녀 동반 여행,안성 서운산 목재문화체험장,13,2.0
e004944,남,40,2인 가족 여행,여로,4,2.0
e004944,남,40,2인 가족 여행,설봉공원,7,2.0
e004944,남,40,2인 가족 여행,롯데 프리미엄 아울렛 이천점,4,2.0
e007408,여,30,2인 여행(가족 외),충주 탄금공원(구 세계무술공원),1,1.0
e007408,여,30,2인 여행(가족 외),충주 라바 랜드,6,1.0
e007408,여,30,2인 여행(가족 외),중앙탑 사적공원,1,1.0
e011214,여,20,2인 여행(가족 외),달팽이 미술관,2,2.0
e011214,여,20,2인 여행(가족 외),봉수산 수목원 및 봉수산 수목원 곤충생태관,1,2.0
e011214,여,20,2인 여행(가족 외),예산 황새공원,13,2.0
e011214,여,20,2인 여행(가족 외),대흥임존성,1,2.0
e011214,여,20,2인 여행(가족 외),예당호 모노레일,6,2.0
e011214,여,20,2인 여행(가족 외),예당호 출렁다리,1,2.0
e011214,여,20,2인 여행(가족 외),예산 상설시장,4,2.0
e011214,여,20,2인 여행(가족 외),발레나,4,2.0
e011214,여,20,2인 여행(가족 외),사과다,4,2.0
e011214,여,20,2인 여행(가족 외),낙원 약과,4,2.0
e013132,여,20,3인 이상 여행(가족 외),왜목마을해수욕장,1,2.0
e013132,여,20,3인 이상 여행(가족 외),삽교호 놀이공원,6,2.0
e013143,여,30,자녀 동반 여행,한국만화 박물관,3,2.0
e013143,여,30,자녀 동반 여행,국립 중앙과학관,3,2.0
e013143,여,30,자녀 동반 여행,엑스포과학공원 한빛탑,1,2.0
e013144,남,50,2인 여행(가족 외),한밭수목원 수생식물원,6,0.0
e013144,남,50,2인 여행(가족 외),엑스포시민광장,8,0.0
e013144,남,50,2인 여행(가족 외),카이스트 본원,12,0.0
e013149,여,30,2인 여행(가족 외),만천하 스카이워크,1,2.0
e013149,여,30,2인 여행(가족 외),단양강잔도,1,2.0
e013149,여,30,2인 여행(가족 외),경남 식당,4,2.0
e013149,여,30,2인 여행(가족 외),단양국민체육센터,12,2.0
e013149,여,30,2인 여행(가족 외),단양구경시장,4,2.0
e013179,여,20,2인 가족 여행,충의사,2,0.0
e013179,여,20,2인 가족 여행,윤봉길 의사 기념관,2,0.0
e013179,여,20,2인 가족 여행,처한당,2,0.0
e013184,남,50,2인 여행(가족 외),성심당 본점,4,0.0
e013184,남,50,2인 여행(가족 외),대전중앙시장,4,0.0
e013188,여,30,2인 여행(가족 외),신정호 관광단지,7,1.0
e013282,여,20,2인 여행(가족 외),삽교호 함상공원,13,2.0
e013282,여,20,2인 여행(가족 외),삽교호 놀이공원,6,2.0
e013282,여,20,2인 여행(가족 외),롯데시네마 당진,3,2.0
f000001,남,30,자녀 동반 여행,태안 로컬푸드 직매장,4,2.0
f000001,남,30,자녀 동반 여행,해미읍성,2,2.0
f000004,남,50,자녀 동반 여행,장보고 싶은 마트,4,0.0
f000004,남,50,자녀 동반 여행,맘스터치 노화 보길 점,4,0.0
f000004,남,50,자녀 동반 여행,방파제,1,0.0
f000004,남,50,자녀 동반 여행,벌크 커피 노화 보길 점,4,0.0
f000004,남,50,자녀 동반 여행,낚시 포인트 저수지,5,0.0
f000004,남,50,자녀 동반 여행,카페 i,4,0.0
f000004,남,50,자녀 동반 여행,망끝전망대,1,0.0
f000004,남,50,자녀 동반 여행,인조 축구장,13,0.0
f000004,남,50,자녀 동반 여행,노화 전통시장,4,0.0
f000004,남,50,자녀 동반 여행,인조축구장,5,0.0
f000030,여,20,2인 여행(가족 외),태안서 부시장,4,1.0
f000030,여,20,2인 여행(가족 외),파도리 해식동굴,1,1.0
f000030,여,20,2인 여행(가족 외),피나클랜드 수목원,8,1.0
f000030,여,20,2인 여행(가족 외),모 나무르,4,1.0
f000030,여,20,2인 여행(가족 외),지중해마을,4,1.0
f000030,여,20,2인 여행(가족 외),세종 호수 공원,7,1.0
f001718,남,30,나홀로 여행,만천하 스카이워크,1,1.0
f001718,남,30,나홀로 여행,단양구경시장,4,1.0
f001718,남,30,나홀로 여행,고수동굴,1,1.0
f001718,남,30,나홀로 여행,다리안 관광지,7,1.0
f001718,남,30,나홀로 여행,도담삼봉,2,1.0
f001718,남,30,나홀로 여행,양망산 전망대,1,1.0
f001718,남,30,나홀로 여행,소백산,1,1.0
f008573,남,60,나홀로 여행,대청댐 전망대,1,0.0
f008573,남,60,나홀로 여행,푸라닭 치킨 대 전관 평점,1,0.0
f009789,남,30,2인 여행(가족 외),여수 해상 케이블카,13,2.0
f015541,여,20,2인 여행(가족 외),삽교호 놀이공원,6,2.0
f015541,여,20,2인 여행(가족 외),아미 미술관,1,2.0
f015541,여,20,2인 여행(가족 외),충남 우수시장 박람회,8,2.0
f015541,여,20,2인 여행(가족 외),신리성지,1,2.0
f016471,남,40,자녀 동반 여행,담양 적성비,2,2.0
f016471,남,40,자녀 동반 여행,도담삼봉,2,2.0
f016471,남,40,자녀 동반 여행,단양 금굴 구석기 유적지,1,2.0
f016471,남,40,자녀 동반 여행,단양구경시장,4,2.0
f016471,남,40,자녀 동반 여행,만천하 스카이워크,13,2.0
f016471,남,40,자녀 동반 여행,수양개 선사유물전시관,3,2.0
f016471,남,40,자녀 동반 여행,수양개 빛 터널,3,2.0
f016830,여,30,나홀로 여행,우암사적공원 남간정사,2,2.0
f016830,여,30,나홀로 여행,역전시장,4,2.0
g000003,남,30,3인 이상 여행(가족 외),경암동 철길마을,4,1.0
g000003,남,30,3인 이상 여행(가족 외),이마트 군산점,4,1.0
g000003,남,30,3인 이상 여행(가족 외),선유도해수욕장,1,1.0
g000003,남,30,3인 이상 여행(가족 외),초원 사진관,3,1.0
g000003,남,30,3인 이상 여행(가족 외),무창포 해수욕장,1,1.0
g000004,여,40,부모 동반 여행,부소담악,1,2.0
g000004,여,40,부모 동반 여행,휴카페,4,2.0
g000005,여,30,나홀로 여행,텍스트 칼로리 1호점,4,1.0
g000005,여,30,나홀로 여행,벽화거리,7,1.0
g000005,여,30,나홀로 여행,한화생명 이글스 파크,5,1.0
g000005,여,30,나홀로 여행,한국조폐공사 화폐박물관,2,1.0
g000005,여,30,나홀로 여행,엑스포시민광장 아트센터,3,1.0
g000005,여,30,나홀로 여행,대전 유성구 도룡동,7,1.0
g000005,여,30,나홀로 여행,대전 신세계 아트 앤 사이언스,4,1.0
g000005,여,30,나홀로 여행,엑스포과학공원 한빛탑,2,1.0
g000005,여,30,나홀로 여행,이응노미술관,3,1.0
g000005,여,30,나홀로 여행,대전 오월드,6,1.0
g000005,여,30,나홀로 여행,성심당 본점,4,1.0
g000009,남,30,2인 가족 여행,중앙 어울림 시장,4,1.0
g000009,남,30,2인 가족 여행,충주 무학시장,4,1.0
g000010,여,20,나홀로 여행,전주 월드컵 경기장,5,1.0
g000016,남,20,2인 여행(가족 외),초원 사진관,2,2.0
g000016,남,20,2인 여행(가족 외),동국사,2,2.0
g000016,남,20,2인 여행(가족 외),선유도,1,2.0
g000016,남,20,2인 여행(가족 외),공임 나라 군산 대야점,12,2.0
g000016,남,20,2인 여행(가족 외),대천해수욕장,1,2.0
g000017,여,50,나홀로 여행,천리포수목원,1,2.0
g000023,여,40,2인 여행(가족 외),국립현대미술관 청주,3,2.0
g000023,여,40,2인 여행(가족 외),쏘카 존 청주 두산위브 더 제니스 아파트,12,2.0
g000023,여,40,2인 여행(가족 외),고선지,4,2.0
g000023,여,40,2인 여행(가족 외),청남대,1,2.0
g000023,여,40,2인 여행(가족 외),두산위브 더 제니스 아파트,12,2.0
g000025,여,50,자녀 동반 여행,25시 LPG 충전소,12,1.0
g000025,여,50,자녀 동반 여행,삽교천,1,1.0
g000025,여,50,자녀 동반 여행,아산 모종주공아파트,8,1.0
g000026,여,30,자녀 동반 여행,경암동 철길마을,2,0.0
g000026,여,30,자녀 동반 여행,남부시장 천변 주차장,12,0.0
g000026,여,30,자녀 동반 여행,전주 남부시장 한옥마을 야시장,4,0.0
g000026,여,30,자녀 동반 여행,전동성당,2,0.0
g000026,여,30,자녀 동반 여행,한복남 전주한옥마을 점,13,0.0
g000026,여,30,자녀 동반 여행,전주한옥마을,2,0.0
g000026,여,30,자녀 동반 여행,전주 난장,3,0.0
g000026,여,30,자녀 동반 여행,오목대,7,0.0
g000026,여,30,자녀 동반 여행,한벽 굴,12,0.0
g000026,여,30,자녀 동반 여행,자만 벽화마을,7,0.0
g000191,여,30,부모 동반 여행,전동성당,2,1.0
g000191,여,30,부모 동반 여행,경기전,2,1.0
g000191,여,30,부모 동반 여행,오목대,7,1.0
g000191,여,30,부모 동반 여행,전라감영,2,1.0
g000195,남,20,2인 여행(가족 외),간월암,2,1.0
g000195,남,20,2인 여행(가족 외),한국테크노링,13,1.0
g000195,남,20,2인 여행(가족 외),몽산포해수욕장,1,1.0
g000198,여,40,2인 여행(가족 외),카페 누비,4,1.0
g000204,남,40,2인 여행(가족 외),순천만 국가 정원,1,2.0
g000204,남,40,2인 여행(가족 외),대숲골 농원,4,2.0
g000204,남,40,2인 여행(가족 외),여수 낭만포차 거리,4,2.0
g000204,남,40,2인 여행(가족 외),아쿠아 플라넷 여수,3,2.0
g000204,남,40,2인 여행(가족 외),프롬나드,4,2.0
g000204,남,40,2인 여행(가족 외),이순신광장,4,2.0
g000206,남,40,나홀로 여행,무등산 서석대,1,1.0
g000206,남,40,나홀로 여행,광주역,8,1.0
g000206,남,40,나홀로 여행,무등산 편백자연휴양림,7,1.0
g000206,남,40,나홀로 여행,화순초등학교 이서 분교장,7,1.0
g000206,남,40,나홀로 여행,미황사,2,1.0
g000206,남,40,나홀로 여행,월출산 천황봉,7,1.0
g000208,여,30,2인 여행(가족 외),드들강,7,0.0
g000208,여,30,2인 여행(가족 외),전라남도 산림자원연구소,1,0.0
g000210,남,20,2인 여행(가족 외),조선대학교 장미원,8,0.0
g000210,남,20,2인 여행(가족 외),조선대학교 미술대학,3,0.0
g000215,여,30,2인 가족 여행,소제동 철도관사촌,4,2.0
g000215,여,30,2인 가족 여행,엑스포과학공원 한빛탑,8,2.0
g000215,여,30,2인 가족 여행,이응노미술관,3,2.0
g000215,여,30,2인 가족 여행,한밭수목원,8,2.0
g000215,여,30,2인 가족 여행,한밭수목원,3,2.0
g000215,여,30,2인 가족 여행,엑스포과학공원 한빛탑,3,2.0
g000220,여,30,2인 여행(가족 외),대장봉,1,0.0
g000220,여,30,2인 여행(가족 외),선유도해수욕장,1,0.0
g000220,여,30,2인 여행(가족 외),몽돌해수욕장,1,0.0
g000220,여,30,2인 여행(가족 외),국립 신시도 자연휴양림,7,0.0
g000226,남,20,2인 여행(가족 외),대아저수지,1,2.0
g000226,남,20,2인 여행(가족 외),그날의 미술관 전주점,12,2.0
g000226,남,20,2인 여행(가족 외),전주한옥마을,4,2.0
g000226,남,20,2인 여행(가족 외),경기전,2,2.0
g000230,여,40,나홀로 여행,선암사,2,2.0
g000230,여,40,나홀로 여행,LF 스퀘어 광양점,4,2.0
g000231,남,30,2인 가족 여행,한밭수목원,1,1.0
g000231,남,30,2인 가족 여행,엑스포과학공원,3,1.0
g000231,남,30,2인 가족 여행,대전 신세계 아트 앤 사이언스,4,1.0
g000231,남,30,2인 가족 여행,이응노미술관,3,1.0
g000233,남,40,2인 여행(가족 외),알리바이 나주점,4,0.0
g000233,남,40,2인 여행(가족 외),르네,4,0.0
g000233,남,40,2인 여행(가족 외),금성관,2,0.0
g000233,남,40,2인 여행(가족 외),NC 웨이브 충장점,4,0.0
g000233,남,40,2인 여행(가족 외),충장로 거리,4,0.0
g000234,남,50,자녀 동반 여행,방포해수욕장,1,0.0
g000234,남,50,자녀 동반 여행,방포항,1,0.0
g000234,남,50,자녀 동반 여행,대한 횟집,4,0.0
g000234,남,50,자녀 동반 여행,삼봉해수욕장,1,0.0
g000235,여,30,2인 여행(가족 외),김대중노벨평화상 기념관,3,1.0
g000235,여,30,2인 여행(가족 외),평화광장 해양레저 체험교실,5,1.0
g000235,여,30,2인 여행(가족 외),고하도 전망대,7,1.0
g000235,여,30,2인 여행(가족 외),세계 마당극 페스티벌,8,1.0
g000235,여,30,2인 여행(가족 외),목포 해상 케이블카 북항 승강장,6,1.0
g000235,여,30,2인 여행(가족 외),시화마을,7,1.0
g000235,여,30,2인 여행(가족 외),목포 갓바위,1,1.0
g000235,여,30,2인 여행(가족 외),국립 해양문화재연구소 목포해양유물전시관,2,1.0
g000235,여,30,2인 여행(가족 외),목포자연사박물관,3,1.0
g000235,여,30,2인 여행(가족 외),목포 해상 w 쇼,8,1.0
g000235,여,30,2인 여행(가족 외),목포 대중음악의 전당,3,1.0
g000236,남,50,2인 가족 여행,도갑사,2,1.0
g000237,여,40,3대 동반 여행(친척 포함),오크밸리리조트,13,0.0
g000237,여,40,3대 동반 여행(친척 포함),국립 충주 기상과학관,2,0.0
g000237,여,40,3대 동반 여행(친척 포함),활옷 동굴,13,0.0
g000237,여,40,3대 동반 여행(친척 포함),충주 탄금공원(구 세계무술공원),13,0.0
g000239,남,40,나홀로 여행,아가페 정원,1,1.0
g000239,남,40,나홀로 여행,익산 교도소 세트장,2,1.0
g000239,남,40,나홀로 여행,금강 미래 체험관,1,1.0
g000239,남,40,나홀로 여행,조류생태전시관,3,1.0
g000239,남,40,나홀로 여행,장항 스카이워크,1,1.0
g000239,남,40,나홀로 여행,국립 해양생물자원관 씨큐리움,3,1.0
g000239,남,40,나홀로 여행,장항 도시탐험 역,1,1.0
g000239,남,40,나홀로 여행,초원 사진관,2,1.0
g000239,남,40,나홀로 여행,신흥동 일본식 가옥,2,1.0
g000239,남,40,나홀로 여행,테디베어뮤지엄 군산점,3,1.0
g000239,남,40,나홀로 여행,군산근대역사박물관,2,1.0
g000239,남,40,나홀로 여행,군산근대미술관,3,1.0
g000239,남,40,나홀로 여행,옛 군산세관,3,1.0
g000239,남,40,나홀로 여행,군산근대 건축관,2,1.0
g000239,남,40,나홀로 여행,진포해양테마공원,1,1.0
g000239,남,40,나홀로 여행,경암동 철길마을,1,1.0
g000239,남,40,나홀로 여행,국립 익산 박물관,2,1.0
g000239,남,40,나홀로 여행,익산보석 박물관,2,1.0
g000240,남,50,2인 여행(가족 외),순천만 국가 정원,1,0.0
g000240,남,50,2인 여행(가족 외),순천만 습지,1,0.0
g000240,남,50,2인 여행(가족 외),순천 문학관,1,0.0
g000240,남,50,2인 여행(가족 외),순천드라마 촬영장,2,0.0
g000242,남,50,자녀 동반 여행,유월드 루지 테마파크,6,1.0
g000242,남,50,자녀 동반 여행,장도,1,1.0
g000242,남,50,자녀 동반 여행,이순신광장,2,1.0
g000242,남,50,자녀 동반 여행,여수의 밤 낭만포차,8,1.0
g000242,남,50,자녀 동반 여행,여수 예술랜드,6,1.0
g000242,남,50,자녀 동반 여행,오동도,1,1.0
g000242,남,50,자녀 동반 여행,자산공원,1,1.0
g000242,남,50,자녀 동반 여행,향일암,2,1.0
g000242,남,50,자녀 동반 여행,만성리 검은 모래해변,1,1.0
g000248,남,50,자녀 동반 여행,한국지질자원연구원 지질박물관,2,0.0
g000249,여,40,자녀 동반 여행,소사벌 레포츠타운,8,2.0
g000249,여,40,자녀 동반 여행,변산해수욕장,1,2.0
g000249,여,40,자녀 동반 여행,변산해수욕장 전망대,7,2.0
g000250,여,50,자녀 동반 여행,국립현대미술관 청주,2,1.0
g000250,여,50,자녀 동반 여행,육거리종합시장,4,1.0
g000251,여,30,3대 동반 여행(친척 포함),제암산 자연휴양림,13,0.0
g000251,여,30,3대 동반 여행(친척 포함),보성 녹차밭,1,0.0
g000251,여,30,3대 동반 여행(친척 포함),율포해수욕장,1,0.0
g000251,여,30,3대 동반 여행(친척 포함),율포 해수 녹차 센터,4,0.0
g000252,남,40,자녀 동반 여행,변산해수욕장,1,0.0
g000252,남,40,자녀 동반 여행,소노벨 변산 오션 플레이,6,0.0
g000256,여,30,2인 여행(가족 외),옥돌해수욕장,1,0.0
g000256,여,30,2인 여행(가족 외),장자도,1,0.0
g000256,여,30,2인 여행(가족 외),선유도,1,0.0
g000256,여,30,2인 여행(가족 외),선유도항방파제등대,1,0.0
g000258,여,30,자녀 동반 여행,어은돌 해수욕장,1,0.0
g000258,여,30,자녀 동반 여행,벧엘 수산,4,0.0
g000258,여,30,자녀 동반 여행,천리포수목원,3,0.0
g000259,남,40,자녀 동반 여행,국립 중앙과학관,13,1.0
g000259,남,40,자녀 동반 여행,엑스포과학공원,8,1.0
g000260,여,50,자녀 동반 여행,국립전주 박물관 어린이 박물관,2,2.0
g000260,여,50,자녀 동반 여행,국립전주 박물관,2,2.0
g000260,여,50,자녀 동반 여행,부채 박물관,2,2.0
g000260,여,50,자녀 동반 여행,전주부채문화관,13,2.0
g000260,여,50,자녀 동반 여행,우리 놀이터 마루 달,13,2.0
g000260,여,50,자녀 동반 여행,전주한옥마을 초코파이 체험장,13,2.0
g000260,여,50,자녀 동반 여행,탑텐 전주 객사점,4,2.0
g000260,여,50,자녀 동반 여행,삼성드림 소아청소년과 의원,12,2.0
g000260,여,50,자녀 동반 여행,전라북도 어린이 창의체험관,13,2.0
g000260,여,50,자녀 동반 여행,국립생태원,13,2.0
g000260,여,50,자녀 동반 여행,경암동 철길마을,12,2.0
g000260,여,50,자녀 동반 여행,군산근대역사박물관,2,2.0
g000260,여,50,자녀 동반 여행,진포해양테마공원,12,2.0
g000260,여,50,자녀 동반 여행,은파호수 공원,12,2.0
g000260,여,50,자녀 동반 여행,국립 해양생물자원관,13,2.0
g000260,여,50,자녀 동반 여행,성흥 산 사랑나무,1,2.0
g000260,여,50,자녀 동반 여행,사비도성 가상체험관,2,2.0
g000260,여,50,자녀 동반 여행,백제문화 단지,12,2.0
g000260,여,50,자녀 동반 여행,부여시장,4,2.0
g000260,여,50,자녀 동반 여행,국립부여박물관 어린이 박물관,2,2.0
g000260,여,50,자녀 동반 여행,국립부여박물관,2,2.0
g000260,여,50,자녀 동반 여행,정림사지박물관 정림사지 5층 석탑,2,2.0
g000260,여,50,자녀 동반 여행,롯데 아웃렛 부여점,4,2.0
g000260,여,50,자녀 동반 여행,수륙양용 시티투어버스 매표소,12,2.0
g000262,남,30,나홀로 여행,국립 해양문화재연구소 목포해양유물전시관,2,2.0
g000262,남,30,나홀로 여행,목포 갓바위,1,2.0
g000262,남,30,나홀로 여행,목포 춤추는 바다분수,1,2.0
g000262,남,30,나홀로 여행,노적봉,2,2.0
g000262,남,30,나홀로 여행,진 헤어,12,2.0
g000262,남,30,나홀로 여행,서산동 시화 골목,7,2.0
g000262,남,30,나홀로 여행,연희네 슈퍼,2,2.0
g000262,남,30,나홀로 여행,목포근대역사관 1관,2,2.0
g000262,남,30,나홀로 여행,목포근대역사관 2관,2,2.0
g000262,남,30,나홀로 여행,목포 스카이워크,13,2.0
g000262,남,30,나홀로 여행,목포진 역사공원,2,2.0
g000262,남,30,나홀로 여행,소년 김대중 공부방,2,2.0
g000264,여,30,자녀 동반 여행,남해안 크루즈 관광 미남크루즈,5,1.0
g000264,여,30,자녀 동반 여행,디오션리조트 워터파크,6,1.0
g000264,여,30,자녀 동반 여행,2023순천만국제정원박람회,6,1.0
g000265,여,40,3대 동반 여행(친척 포함),한국도로공사 전주 수목원,1,0.0
g000265,여,40,3대 동반 여행(친척 포함),만경강,7,0.0
g000265,여,40,3대 동반 여행(친척 포함),삼례문화예술촌,13,0.0
g000265,여,40,3대 동반 여행(친척 포함),선한 목자교회,2,0.0
g000265,여,40,3대 동반 여행(친척 포함),전북도립미술관,3,0.0
g000265,여,40,3대 동반 여행(친척 포함),안덕마을 토속 한증막,12,0.0
g000269,남,30,자녀 동반 여행,수륙양용 시티투어버스 매표소,13,0.0
g000269,남,30,자녀 동반 여행,백제문화 단지,2,0.0
g000269,남,30,자녀 동반 여행,롯데리조트 부여 아쿠아 가든,6,0.0
g000269,남,30,자녀 동반 여행,국립부여박물관 어린이 박물관,2,0.0
g000269,남,30,자녀 동반 여행,사비도성 가상체험관,13,0.0
g000269,남,30,자녀 동반 여행,온양온천시장,4,0.0
g000269,남,30,자녀 동반 여행,영인산자연휴양림,1,0.0
g000269,남,30,자녀 동반 여행,영인산 산림 박물관,3,0.0
g000269,남,30,자녀 동반 여행,아르피,4,0.0
g000270,남,40,자녀 동반 여행,전주 덕진공원,1,1.0
g000270,남,40,자녀 동반 여행,제자들 교회,2,1.0
g000270,남,40,자녀 동반 여행,수프라,13,1.0
g000270,남,40,자녀 동반 여행,변산해수욕장,1,1.0
g000270,남,40,자녀 동반 여행,전주한옥마을,2,1.0
g000280,남,40,자녀 동반 여행,소아르떼,3,1.0
g000280,남,40,자녀 동반 여행,전남도립대학교,1,1.0
g000284,여,60,3대 동반 여행(친척 포함),순창 발효 테마파크,13,1.0
g000284,여,60,3대 동반 여행(친척 포함),순창 발효 테마파크 다년생식물원,13,1.0
g000284,여,60,3대 동반 여행(친척 포함),순창 발효 테마파크 미생물 뮤지엄,13,1.0
g000285,남,20,3인 이상 여행(가족 외),전동성당,2,0.0
g000285,남,20,3인 이상 여행(가족 외),아기자기 빌리지,4,0.0
g000285,남,20,3인 이상 여행(가족 외),ROYHI,4,0.0
g000285,남,20,3인 이상 여행(가족 외),PNB 풍년제과 전주 본점,4,0.0
g000286,남,40,나홀로 여행,성심당 본점,4,0.0
g000286,남,40,나홀로 여행,성심당 케이크 부티크,4,0.0
g000286,남,40,나홀로 여행,모다 아웃렛 대전점,4,0.0
g000287,여,30,자녀 동반 여행,노은수산시장,4,0.0
g000287,여,30,자녀 동반 여행,국립 중앙과학관,2,0.0
g000290,남,40,2인 여행(가족 외),궁남지,2,1.0
g000290,남,40,2인 여행(가족 외),정림사지박물관,2,1.0
g000290,남,40,2인 여행(가족 외),아이스 플래닛,4,1.0
g000290,남,40,2인 여행(가족 외),대전충남우유농협 하나로마트 백제점,4,1.0
g000290,남,40,2인 여행(가족 외),백제문화 단지,13,1.0
g000290,남,40,2인 여행(가족 외),스카이 배너 본사,5,1.0
g000290,남,40,2인 여행(가족 외),트레이더스 홀세일 클럽 동탄점,4,1.0
g000296,남,20,2인 여행(가족 외),한국교통대학교 충주캠퍼스,7,2.0
g000296,남,20,2인 여행(가족 외),의림지,7,2.0
g000296,남,20,2인 여행(가족 외),중앙탑 사적공원,2,2.0
g000296,남,20,2인 여행(가족 외),하비비 캠핑장,1,2.0
g000296,남,20,2인 여행(가족 외),CGV 충주 교현,3,2.0
g000298,남,40,3인 이상 여행(가족 외),대천해수욕장,1,2.0
g000298,남,40,3인 이상 여행(가족 외),상화원,1,2.0
g000298,남,40,3인 이상 여행(가족 외),영보정,2,2.0
g000298,남,40,3인 이상 여행(가족 외),우유 창고,4,2.0
g000298,남,40,3인 이상 여행(가족 외),보령 청보리밭,1,2.0
g000298,남,40,3인 이상 여행(가족 외),이마트 보령점,4,2.0
g000298,남,40,3인 이상 여행(가족 외),원산도해수욕장,1,2.0
g000299,남,50,3대 동반 여행(친척 포함),상화원,2,2.0
g000299,남,50,3대 동반 여행(친척 포함),개화예술공원,6,2.0
g000299,남,50,3대 동반 여행(친척 포함),짚트랙 코리아,13,2.0
g000299,남,50,3대 동반 여행(친척 포함),대천해수욕장,1,2.0
g000299,남,50,3대 동반 여행(친척 포함),머드광장,2,2.0
g000299,남,50,3대 동반 여행(친척 포함),보령석탄 박물관,2,2.0
g000301,남,30,2인 가족 여행,경암동 철길마을,2,0.0
g000301,남,30,2인 가족 여행,은파호수 공원,7,0.0
g000301,남,30,2인 가족 여행,추억의 교복 입고 바이크 타자,5,0.0
g000301,남,30,2인 가족 여행,군산 유람선 야미도 지점,5,0.0
g000301,남,30,2인 가족 여행,군산근대역사박물관,2,0.0
g000301,남,30,2인 가족 여행,진포해양테마공원,2,0.0
g000301,남,30,2인 가족 여행,옛 군산세관,2,0.0
g000301,남,30,2인 가족 여행,8월의 크리스마스 촬영지,2,0.0
g000301,남,30,2인 가족 여행,신흥동 일본식 가옥,2,0.0
g000301,남,30,2인 가족 여행,동국사,2,0.0
g000301,남,30,2인 가족 여행,군산근대미술관,3,0.0
g000301,남,30,2인 가족 여행,군산근대 건축관,3,0.0
g000305,여,30,자녀 동반 여행,국립 중앙과학관,13,0.0
g000305,여,30,자녀 동반 여행,대전 신세계 아트 앤 사이언스,4,0.0
g000305,여,30,자녀 동반 여행,대전 어린이 회관,6,0.0
g000305,여,30,자녀 동반 여행,천연기념물 센터,3,0.0
g000306,여,20,3인 이상 여행(가족 외),지곡농협 하나로마트,4,0.0
g000306,여,20,3인 이상 여행(가족 외),중리 어촌체험마을,13,0.0
g000306,여,20,3인 이상 여행(가족 외),유기방 가옥,2,0.0
g000306,여,20,3인 이상 여행(가족 외),서 서울고속 주유소,12,0.0
g000308,여,20,부모 동반 여행,"마을 입구 꽃, 나무",1,0.0
