TRAVELER_ID,GENDER,AGE_GRP,TRAVEL_STATUS_ACCOMPANY,TRAVEL_STATUS_YMD,VISIT_AREA_NM,TRAVEL_PERSONA
g001587,여,30,2인 여행(가족 외),06,탑클라우드 호텔 대전점,충청권 방문/충청권 거주/39세 이하/커플/일반미션
g001587,여,30,2인 여행(가족 외),06,원조태평소국밥,충청권 방문/충청권 거주/39세 이하/커플/일반미션
g001587,여,30,2인 여행(가족 외),06,소제동 카페거리,충청권 방문/충청권 거주/39세 이하/커플/일반미션
g001587,여,30,2인 여행(가족 외),06,롯데백화점 대전점,충청권 방문/충청권 거주/39세 이하/커플/일반미션
g001587,여,30,2인 여행(가족 외),06,현대식당,충청권 방문/충청권 거주/39세 이하/커플/일반미션
g001587,여,30,2인 여행(가족 외),06,중앙로 지하상가,충청권 방문/충청권 거주/39세 이하/커플/일반미션
g001587,여,30,2인 여행(가족 외),06,으능정이 문화의 거리,충청권 방문/충청권 거주/39세 이하/커플/일반미션
g001590,여,30,나홀로 여행,06,고소동 천사벽화골목,전라권 방문/호남권 외 거주/39세 이하/나홀로 여행/일반미션
g001590,여,30,나홀로 여행,06,웅천 청소년공원 대여소,전라권 방문/호남권 외 거주/39세 이하/나홀로 여행/일반미션
g001590,여,30,나홀로 여행,06,장도,전라권 방문/호남권 외 거주/39세 이하/나홀로 여행/일반미션
g001590,여,30,나홀로 여행,06,선소대교,전라권 방문/호남권 외 거주/39세 이하/나홀로 여행/일반미션
g001590,여,30,나홀로 여행,06,세븐일레븐 여수터미널점,전라권 방문/호남권 외 거주/39세 이하/나홀로 여행/일반미션
g001590,여,30,나홀로 여행,06,여수종합버스터미널,전라권 방문/호남권 외 거주/39세 이하/나홀로 여행/일반미션
g001590,여,30,나홀로 여행,06,여수엑스포역,전라권 방문/호남권 외 거주/39세 이하/나홀로 여행/일반미션
g001590,여,30,나홀로 여행,06,오포대,전라권 방문/호남권 외 거주/39세 이하/나홀로 여행/일반미션
g001590,여,30,나홀로 여행,06,오늘을 그리다(카페 오다),전라권 방문/호남권 외 거주/39세 이하/나홀로 여행/일반미션
g001590,여,30,나홀로 여행,06,진남관 임란 유물전시관,전라권 방문/호남권 외 거주/39세 이하/나홀로 여행/일반미션
g001590,여,30,나홀로 여행,06,소호요트경기장 대여소,전라권 방문/호남권 외 거주/39세 이하/나홀로 여행/일반미션
g001590,여,30,나홀로 여행,06,모카힐,전라권 방문/호남권 외 거주/39세 이하/나홀로 여행/일반미션
g001590,여,30,나홀로 여행,06,내 조국 국밥 소호점,전라권 방문/호남권 외 거주/39세 이하/나홀로 여행/일반미션
g001590,여,30,나홀로 여행,06,타운하우스,전라권 방문/호남권 외 거주/39세 이하/나홀로 여행/일반미션
g001590,여,30,나홀로 여행,06,GS25 여수 송소점,전라권 방문/호남권 외 거주/39세 이하/나홀로 여행/일반미션
g001590,여,30,나홀로 여행,06,사색의 온도,전라권 방문/호남권 외 거주/39세 이하/나홀로 여행/일반미션
g001590,여,30,나홀로 여행,06,CU 여수 진남점,전라권 방문/호남권 외 거주/39세 이하/나홀로 여행/일반미션
g001590,여,30,나홀로 여행,06,이순신광장,전라권 방문/호남권 외 거주/39세 이하/나홀로 여행/일반미션
g001590,여,30,나홀로 여행,06,광명역,전라권 방문/호남권 외 거주/39세 이하/나홀로 여행/일반미션
g001590,여,30,나홀로 여행,06,두메산골,전라권 방문/호남권 외 거주/39세 이하/나홀로 여행/일반미션
g001590,여,30,나홀로 여행,06,함남 면옥,전라권 방문/호남권 외 거주/39세 이하/나홀로 여행/일반미션
g001590,여,30,나홀로 여행,06,소호동 동다리,전라권 방문/호남권 외 거주/39세 이하/나홀로 여행/일반미션
g001598,남,40,3인 이상 여행(가족 외),06,국립공주 박물관,충남 방문/거주지 구분 없음/39세 이하/특별미션
g001598,남,40,3인 이상 여행(가족 외),06,장항 해장국,충남 방문/거주지 구분 없음/39세 이하/특별미션
g001598,남,40,3인 이상 여행(가족 외),06,서울시 서천연수원,충남 방문/거주지 구분 없음/39세 이하/특별미션
g001598,남,40,3인 이상 여행(가족 외),06,국립 해양생물자원관 씨큐리움,충남 방문/거주지 구분 없음/39세 이하/특별미션
g001598,남,40,3인 이상 여행(가족 외),06,서천특화시장,충남 방문/거주지 구분 없음/39세 이하/특별미션
g001598,남,40,3인 이상 여행(가족 외),06,띠섬목해수욕장,충남 방문/거주지 구분 없음/39세 이하/특별미션
g001598,남,40,3인 이상 여행(가족 외),06,월하성 갯벌체험마을,충남 방문/거주지 구분 없음/39세 이하/특별미션
g001599,여,30,2인 여행(가족 외),06,블랙스톤벨포레힐하우스 멕시카나,충청권 방문/충청권 외 거주/39세 이하/커플/일반미션
g001599,여,30,2인 여행(가족 외),06,블랙스톤 벨포르 리조트,충청권 방문/충청권 외 거주/39세 이하/커플/일반미션
g001599,여,30,2인 여행(가족 외),06,소담한 상,충청권 방문/충청권 외 거주/39세 이하/커플/일반미션
g001599,여,30,2인 여행(가족 외),06,블랙스톤 벨포르 리조트 익스트림 루지,충청권 방문/충청권 외 거주/39세 이하/커플/일반미션
g001599,여,30,2인 여행(가족 외),06,좌구산 자연휴양림,충청권 방문/충청권 외 거주/39세 이하/커플/일반미션
g001603,남,50,2인 여행(가족 외),06,탑클라우드 호텔 군산점,전북 방문/거주지 구분 없음/40세 이상/특별미션
g001603,남,50,2인 여행(가족 외),06,한인옥,전북 방문/거주지 구분 없음/40세 이상/특별미션
