TRAVELER_ID,GENDER,AGE_GRP,TRAVEL_STYL_1,TRAVEL_STYL_3,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,cluster
e004658,1,0.0,0.8333333333333334,0.1666666666666666,0.5,0.3333333333333333,0.1666666666666666,1.0,2
e007796,1,0.5,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.8333333333333334,0.1666666666666666,0.8333333333333334,8
e007155,1,0.0,0.3333333333333333,0.1666666666666666,0.3333333333333333,0.1666666666666666,0.5,0.8333333333333334,4
e002527,1,0.25,1.0,1.0,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,6
e005472,0,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,9
e002991,1,0.5,0.1666666666666666,0.5,0.8333333333333334,0.5,0.1666666666666666,0.8333333333333334,2
e004393,1,0.0,0.1666666666666666,0.0,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,4
e003006,0,0.25,0.8333333333333334,0.0,0.0,0.8333333333333334,0.1666666666666666,0.0,7
e004860,1,0.0,0.1666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.8333333333333334,1.0,4
e000693,0,0.5,0.0,0.0,0.8333333333333334,0.0,0.0,0.8333333333333334,5
e004380,1,0.25,0.3333333333333333,0.1666666666666666,0.5,0.5,0.5,0.6666666666666666,4
e010724,1,0.0,0.3333333333333333,0.1666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.5,4
e000018,1,0.5,0.1666666666666666,0.1666666666666666,0.5,0.0,0.1666666666666666,0.1666666666666666,0
e011151,0,0.25,0.3333333333333333,0.5,0.5,0.1666666666666666,0.8333333333333334,0.5,3
e001351,0,0.25,0.5,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.8333333333333334,7
e011588,0,0.5,0.8333333333333334,0.1666666666666666,0.1666666666666666,0.5,0.1666666666666666,0.3333333333333333,1
e001458,1,1.0,0.1666666666666666,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0
e007800,0,0.25,0.5,0.3333333333333333,0.5,0.3333333333333333,0.1666666666666666,0.6666666666666666,9
e003885,1,0.0,0.0,0.1666666666666666,0.8333333333333334,0.3333333333333333,0.6666666666666666,1.0,4
e005483,1,0.25,0.3333333333333333,0.1666666666666666,0.3333333333333333,0.8333333333333334,0.3333333333333333,1.0,8
e005781,1,0.0,0.3333333333333333,0.1666666666666666,0.8333333333333334,0.1666666666666666,0.8333333333333334,0.1666666666666666,4
e005110,0,0.25,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,0.0,1.0,5
e013030,0,0.5,0.5,0.1666666666666666,0.5,0.5,0.1666666666666666,0.1666666666666666,1
e003867,1,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.8333333333333334,0.1666666666666666,0.5,2
e003126,1,0.0,0.0,0.0,0.5,0.8333333333333334,0.8333333333333334,0.6666666666666666,4
e008174,0,0.5,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,9
e009771,0,0.0,0.5,0.1666666666666666,0.6666666666666666,0.1666666666666666,1.0,0.3333333333333333,3
e004821,1,0.0,0.5,0.1666666666666666,0.5,0.5,0.0,1.0,2
e007509,1,0.25,1.0,0.5,0.5,0.5,0.5,1.0,6
e010055,1,0.25,0.1666666666666666,0.5,0.1666666666666666,0.1666666666666666,0.5,0.3333333333333333,0
e003433,0,0.25,0.5,0.1666666666666666,0.6666666666666666,0.8333333333333334,0.6666666666666666,1.0,9
e005711,1,1.0,0.5,0.8333333333333334,0.5,1.0,0.6666666666666666,0.6666666666666666,6
e003237,1,0.25,0.0,0.5,0.0,0.1666666666666666,0.3333333333333333,0.8333333333333334,8
e000942,0,0.25,0.5,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.3333333333333333,0.1666666666666666,5
e006098,1,0.25,0.1666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1666666666666666,0.1666666666666666,0
e005102,0,0.25,0.1666666666666666,0.6666666666666666,0.8333333333333334,0.6666666666666666,0.3333333333333333,0.1666666666666666,7
e005351,1,0.0,0.3333333333333333,0.1666666666666666,0.5,0.5,0.3333333333333333,0.8333333333333334,2
e004800,0,0.0,0.3333333333333333,0.1666666666666666,0.3333333333333333,0.8333333333333334,0.1666666666666666,0.6666666666666666,9
e003241,0,0.25,0.8333333333333334,0.0,0.1666666666666666,0.3333333333333333,0.8333333333333334,0.1666666666666666,7
e004245,0,0.25,0.3333333333333333,0.5,0.1666666666666666,0.1666666666666666,0.0,0.6666666666666666,5
e004864,1,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,6
e007660,1,0.0,0.5,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,6
e006544,1,0.0,0.0,0.0,0.6666666666666666,0.5,0.0,1.0,2
e000037,1,0.25,0.5,0.0,0.5,0.5,0.5,0.5,4
e005175,0,0.25,0.1666666666666666,0.1666666666666666,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.8333333333333334,5
e001140,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,7
e002176,1,0.5,0.0,0.0,0.0,0.5,0.8333333333333334,0.1666666666666666,0
e006407,0,0.0,0.8333333333333334,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.1666666666666666,0.5,7
e008809,1,0.0,0.0,0.0,0.5,0.5,0.0,1.0,2
e001382,1,0.25,0.0,0.0,0.1666666666666666,1.0,0.1666666666666666,1.0,8
e009772,1,0.25,0.3333333333333333,0.0,0.6666666666666666,0.1666666666666666,0.6666666666666666,0.8333333333333334,4
e003062,0,0.25,0.0,0.5,0.0,0.1666666666666666,1.0,0.0,3
e005886,0,0.25,0.6666666666666666,0.1666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.8333333333333334,7
e006452,1,0.0,0.1666666666666666,0.1666666666666666,1.0,0.5,1.0,0.6666666666666666,4
e003419,1,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8333333333333334,4
e002760,0,0.25,1.0,0.1666666666666666,0.1666666666666666,1.0,0.0,0.8333333333333334,9
e001132,0,0.0,0.5,0.0,0.1666666666666666,0.5,0.1666666666666666,0.8333333333333334,9
e010678,1,0.0,0.1666666666666666,0.1666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.8333333333333334,8
e002931,0,0.75,0.0,0.0,0.5,0.8333333333333334,0.0,1.0,9
e000025,1,0.5,0.1666666666666666,0.8333333333333334,0.1666666666666666,0.8333333333333334,0.8333333333333334,0.0,6
e001471,0,0.25,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,5
e000360,0,0.25,0.1666666666666666,0.0,0.5,0.1666666666666666,0.0,1.0,5
e000818,1,0.25,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,1.0,8
e011396,1,0.0,0.1666666666666666,0.0,0.8333333333333334,0.8333333333333334,0.1666666666666666,1.0,2
e004310,0,0.5,0.6666666666666666,0.1666666666666666,0.5,0.5,0.3333333333333333,0.5,9
e007770,1,0.0,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.6666666666666666,0.1666666666666666,0.0,2
e002784,1,0.0,0.8333333333333334,0.1666666666666666,0.5,0.8333333333333334,0.1666666666666666,0.6666666666666666,2
e011413,1,0.25,0.1666666666666666,0.1666666666666666,0.5,0.8333333333333334,0.8333333333333334,0.8333333333333334,4
e007192,1,0.25,0.1666666666666666,0.0,0.3333333333333333,0.1666666666666666,0.0,0.8333333333333334,8
e003019,0,0.25,0.0,0.0,0.1666666666666666,0.1666666666666666,0.3333333333333333,0.1666666666666666,5
e002248,1,0.25,0.5,0.0,0.5,1.0,0.5,1.0,2
e008354,1,0.25,0.0,0.0,0.0,0.0,0.1666666666666666,1.0,8
e007552,1,0.5,0.1666666666666666,0.1666666666666666,0.8333333333333334,0.1666666666666666,0.1666666666666666,0.8333333333333334,2
e002260,1,0.0,0.1666666666666666,0.0,1.0,0.1666666666666666,0.6666666666666666,0.8333333333333334,4
e002506,0,0.25,0.0,0.8333333333333334,0.0,0.1666666666666666,0.8333333333333334,0.1666666666666666,1
e009055,1,0.0,0.5,0.3333333333333333,0.3333333333333333,0.5,0.8333333333333334,0.5,6
e000994,1,0.0,0.3333333333333333,0.5,0.8333333333333334,0.1666666666666666,1.0,0.8333333333333334,4
e002437,0,0.25,0.3333333333333333,0.6666666666666666,0.1666666666666666,0.6666666666666666,0.1666666666666666,0.5,9
e000959,1,0.5,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,6
e003753,1,0.25,0.1666666666666666,0.1666666666666666,0.5,0.5,0.8333333333333334,0.8333333333333334,4
e000752,1,0.5,0.5,0.0,1.0,1.0,1.0,0.0,6
e011100,1,0.75,0.1666666666666666,0.0,0.1666666666666666,0.0,0.8333333333333334,0.3333333333333333,0
e001987,1,0.0,0.5,0.1666666666666666,0.5,0.3333333333333333,0.8333333333333334,0.6666666666666666,4
e011538,0,0.0,0.1666666666666666,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.6666666666666666,5
e010700,1,0.0,0.8333333333333334,0.3333333333333333,0.1666666666666666,0.8333333333333334,0.8333333333333334,0.6666666666666666,6
e004575,1,0.0,1.0,0.1666666666666666,0.0,0.0,0.3333333333333333,0.5,8
e005127,1,0.0,0.5,0.5,0.3333333333333333,0.5,0.1666666666666666,0.6666666666666666,8
e001013,1,0.5,0.3333333333333333,0.5,0.5,0.5,0.6666666666666666,0.5,6
e012554,0,0.0,0.5,0.1666666666666666,0.1666666666666666,0.3333333333333333,0.1666666666666666,0.8333333333333334,5
e008404,0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,1.0,9
e000830,0,0.25,0.3333333333333333,0.0,0.5,0.6666666666666666,0.0,0.5,9
e003348,0,0.25,0.0,0.0,0.6666666666666666,0.1666666666666666,0.5,0.1666666666666666,3
e003259,1,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.8333333333333334,8
e001183,1,0.5,0.6666666666666666,0.3333333333333333,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,6
e000042,1,0.0,0.0,0.0,0.1666666666666666,0.0,0.8333333333333334,0.6666666666666666,4
e009858,0,0.5,0.0,0.0,1.0,1.0,0.8333333333333334,0.5,3
e003311,0,0.25,0.1666666666666666,0.0,0.1666666666666666,0.0,0.0,0.8333333333333334,5
e003618,1,0.25,0.0,0.5,0.3333333333333333,0.1666666666666666,0.3333333333333333,1.0,8
e004878,1,0.25,0.1666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1666666666666666,1.0,8
e006153,0,0.25,0.0,0.5,0.3333333333333333,0.5,0.8333333333333334,1.0,3
e006221,0,0.25,0.0,0.0,0.8333333333333334,0.1666666666666666,0.5,0.6666666666666666,3
e010636,0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,5
e003678,1,1.0,0.1666666666666666,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.0,0.8333333333333334,0
e001125,0,0.25,0.8333333333333334,0.1666666666666666,0.0,0.8333333333333334,0.1666666666666666,0.6666666666666666,9
e006069,1,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,1.0,8
e004506,1,0.0,0.5,0.0,0.0,0.0,1.0,1.0,4
e006849,0,1.0,0.8333333333333334,0.5,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.8333333333333334,1
e007137,0,0.5,0.5,0.0,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,3
e000375,1,0.5,0.0,0.3333333333333333,0.0,0.5,0.1666666666666666,0.6666666666666666,0
e000747,1,0.5,0.5,0.0,1.0,0.5,1.0,0.0,6
e007860,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
e006922,0,0.5,0.6666666666666666,0.5,0.8333333333333334,0.0,0.6666666666666666,0.0,7
e009752,0,0.25,0.5,0.0,0.8333333333333334,0.8333333333333334,0.0,0.5,9
e012180,1,0.5,0.0,0.6666666666666666,0.1666666666666666,0.5,0.1666666666666666,0.5,0
e007883,0,0.0,0.5,0.0,0.5,0.0,0.3333333333333333,0.5,5
e000013,1,0.0,0.8333333333333334,0.0,0.8333333333333334,0.1666666666666666,0.0,0.1666666666666666,2
e004879,1,0.0,0.1666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.0,1.0,8
e002130,0,0.0,0.5,0.5,0.1666666666666666,0.5,0.1666666666666666,1.0,9
e003412,0,1.0,0.0,0.0,0.8333333333333334,0.0,0.8333333333333334,0.6666666666666666,3
e002255,1,0.5,0.1666666666666666,0.3333333333333333,0.1666666666666666,0.6666666666666666,0.5,0.3333333333333333,0
e002184,0,0.25,0.3333333333333333,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.8333333333333334,0.6666666666666666,3
e002351,0,0.0,0.0,0.1666666666666666,0.0,0.1666666666666666,0.6666666666666666,0.8333333333333334,3
e008310,0,0.25,0.1666666666666666,0.0,0.5,0.1666666666666666,0.1666666666666666,0.8333333333333334,5
e002071,1,0.0,0.0,0.3333333333333333,0.6666666666666666,0.8333333333333334,0.8333333333333334,1.0,4
e000491,0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,5
e004294,0,0.25,0.5,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,9
e006371,1,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,0.8333333333333334,0.8333333333333334,4
e010689,1,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.8333333333333334,0.6666666666666666,0.8333333333333334,4
e005518,1,0.25,1.0,0.6666666666666666,0.8333333333333334,0.8333333333333334,1.0,1.0,6
e005915,1,0.25,0.5,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,4
e005442,1,0.75,0.0,1.0,0.0,0.0,1.0,0.1666666666666666,0
e008069,0,0.0,0.3333333333333333,0.1666666666666666,0.8333333333333334,0.1666666666666666,0.8333333333333334,0.3333333333333333,3
e005863,1,0.5,0.6666666666666666,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.6666666666666666,2
e005197,1,0.5,0.0,0.5,0.1666666666666666,0.8333333333333334,0.1666666666666666,0.1666666666666666,0
e008006,1,0.0,0.0,0.3333333333333333,1.0,0.5,1.0,1.0,4
e007591,1,0.25,0.0,0.0,0.6666666666666666,0.1666666666666666,0.5,0.8333333333333334,4
e002283,0,0.0,0.5,0.0,0.0,1.0,0.0,0.6666666666666666,9
e003103,1,0.25,1.0,0.0,0.8333333333333334,0.1666666666666666,0.0,1.0,2
e003378,1,1.0,0.1666666666666666,0.8333333333333334,0.0,0.3333333333333333,0.8333333333333334,0.8333333333333334,0
e007385,1,0.25,0.0,0.1666666666666666,0.1666666666666666,0.5,0.3333333333333333,0.6666666666666666,8
e011029,0,0.25,0.0,0.5,0.1666666666666666,0.8333333333333334,0.0,1.0,9
e000460,1,0.5,0.5,0.3333333333333333,0.3333333333333333,0.5,0.5,1.0,8
e004222,1,0.25,0.3333333333333333,0.0,0.8333333333333334,0.0,1.0,0.8333333333333334,4
e000865,1,0.0,0.5,0.8333333333333334,0.0,0.5,0.8333333333333334,0.1666666666666666,6
f000041,0,0.5,1.0,0.5,0.0,0.5,0.1666666666666666,0.0,7
e001041,1,0.5,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,6
e010578,1,0.5,0.5,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.8333333333333334,0.8333333333333334,6
e001063,0,0.25,0.5,0.3333333333333333,0.5,0.5,0.6666666666666666,0.3333333333333333,7
e006893,1,0.25,0.5,0.6666666666666666,0.8333333333333334,0.5,0.6666666666666666,0.5,6
e007219,1,0.25,0.1666666666666666,0.8333333333333334,0.6666666666666666,0.5,0.0,0.8333333333333334,2
e010222,1,0.0,0.3333333333333333,0.1666666666666666,0.5,0.5,0.1666666666666666,0.8333333333333334,2
f006622,0,0.5,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.6666666666666666,0.6666666666666666,7
e012346,1,0.0,1.0,1.0,0.1666666666666666,0.6666666666666666,0.0,1.0,8
e002206,1,0.25,0.3333333333333333,0.5,0.8333333333333334,0.5,0.3333333333333333,0.5,2
e007216,1,0.25,0.3333333333333333,0.5,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.8333333333333334,2
e001554,1,0.25,0.6666666666666666,0.1666666666666666,0.8333333333333334,0.1666666666666666,1.0,0.3333333333333333,4
e002508,1,0.0,0.1666666666666666,0.3333333333333333,0.3333333333333333,0.1666666666666666,0.3333333333333333,0.8333333333333334,8
e006510,0,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.3333333333333333,0.1666666666666666,1.0,5
e011130,1,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,1.0,8
e003417,0,0.0,0.6666666666666666,0.0,1.0,1.0,1.0,0.0,7
e011432,1,0.0,0.1666666666666666,0.1666666666666666,0.3333333333333333,0.6666666666666666,0.8333333333333334,0.8333333333333334,4
e002340,1,0.0,0.1666666666666666,0.1666666666666666,0.3333333333333333,0.1666666666666666,0.6666666666666666,0.3333333333333333,4
e005970,1,0.5,0.1666666666666666,0.1666666666666666,0.6666666666666666,0.6666666666666666,0.1666666666666666,0.8333333333333334,2
e004914,0,0.25,0.5,0.0,0.0,0.8333333333333334,0.0,0.8333333333333334,9
e004391,0,0.5,0.1666666666666666,0.1666666666666666,0.8333333333333334,0.1666666666666666,0.1666666666666666,1.0,5
e003744,1,0.0,0.5,0.1666666666666666,0.5,0.1666666666666666,0.1666666666666666,0.8333333333333334,8
e010404,1,0.25,0.0,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,1.0,8
e006208,0,0.0,0.1666666666666666,0.0,0.5,0.6666666666666666,0.6666666666666666,1.0,3
e001215,0,0.25,0.1666666666666666,0.0,0.0,0.0,0.0,0.8333333333333334,5
e005876,1,0.25,0.0,0.5,0.5,0.8333333333333334,0.8333333333333334,1.0,4
e003686,1,0.5,0.3333333333333333,0.5,0.6666666666666666,0.5,0.5,1.0,2
