TRAVELER_ID,GENDER,AGE_GRP,TRAVEL_STYL_1,TRAVEL_STYL_3,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,CLUSTER
e003175,1,0.25,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.8333333333333334,0.8333333333333334,0.0
e001098,1,0.25,0.8333333333333334,0.3333333333333333,0.6666666666666666,0.1666666666666666,0.6666666666666666,0.5,1.0
e000627,0,0.5,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.1666666666666666,0.6666666666666666,0.0
e007836,1,0.5,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.8333333333333334,0.6666666666666666,1.0
e012144,1,0.0,0.6666666666666666,0.3333333333333333,0.1666666666666666,0.3333333333333333,0.0,1.0,0.0
e011483,1,0.0,0.6666666666666666,0.0,1.0,0.6666666666666666,0.1666666666666666,1.0,0.0
e000346,0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.6666666666666666,0.5,0.6666666666666666,0.0
e003929,1,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.8333333333333334,2.0
e007231,1,1.0,0.1666666666666666,0.5,0.6666666666666666,0.5,0.3333333333333333,0.6666666666666666,2.0
e006884,0,0.25,0.0,0.0,0.0,0.0,0.1666666666666666,0.6666666666666666,2.0
e003449,1,1.0,0.0,0.5,0.1666666666666666,0.3333333333333333,0.5,0.5,0.0
e001544,1,0.25,0.5,0.0,0.0,1.0,0.0,1.0,2.0
e010174,1,0.0,0.1666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,0.0
e006179,1,0.25,0.5,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,1.0,0.0
e003381,1,0.25,0.3333333333333333,0.1666666666666666,0.5,0.1666666666666666,0.3333333333333333,0.8333333333333334,2.0
e009505,0,0.25,0.0,0.0,0.0,0.0,1.0,0.1666666666666666,1.0
e007871,1,0.5,0.3333333333333333,0.1666666666666666,0.3333333333333333,0.5,0.0,0.8333333333333334,1.0
e007583,0,0.0,0.8333333333333334,0.5,0.3333333333333333,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.0
e002045,0,0.25,0.1666666666666666,0.5,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.6666666666666666,2.0
e001251,1,0.25,0.8333333333333334,0.3333333333333333,0.5,0.8333333333333334,0.5,0.1666666666666666,1.0
e003409,1,0.25,0.0,0.0,0.5,0.5,1.0,1.0,0.0
e003870,0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.5,0.6666666666666666,0.6666666666666666,0.0
e003547,1,0.0,0.8333333333333334,0.5,0.5,0.8333333333333334,0.6666666666666666,0.1666666666666666,1.0
e004313,1,0.0,0.1666666666666666,0.0,0.5,0.3333333333333333,0.1666666666666666,0.8333333333333334,0.0
e001188,0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,2.0
e010740,1,0.0,0.5,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.8333333333333334,0.0
e006816,0,0.25,0.3333333333333333,0.0,0.0,0.1666666666666666,0.0,0.8333333333333334,2.0
e010729,1,0.0,0.8333333333333334,0.1666666666666666,0.1666666666666666,0.8333333333333334,0.1666666666666666,0.6666666666666666,0.0
e000745,1,0.5,0.1666666666666666,0.1666666666666666,0.8333333333333334,0.3333333333333333,0.0,0.6666666666666666,0.0
e010991,0,0.25,0.1666666666666666,0.0,0.0,0.1666666666666666,0.0,1.0,2.0
e007421,1,0.25,0.0,0.0,1.0,0.0,0.0,1.0,2.0
e001142,1,0.25,0.3333333333333333,0.0,0.5,0.5,0.6666666666666666,0.8333333333333334,0.0
e001026,0,0.25,0.1666666666666666,0.3333333333333333,0.1666666666666666,0.5,0.1666666666666666,0.8333333333333334,2.0
e002284,0,0.0,0.1666666666666666,0.0,0.5,0.1666666666666666,0.8333333333333334,1.0,1.0
e004561,1,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1666666666666666,0.8333333333333334,0.6666666666666666,0.0
e004050,1,0.25,0.5,0.1666666666666666,0.8333333333333334,0.6666666666666666,0.1666666666666666,1.0,2.0
e003775,1,0.25,0.1666666666666666,0.0,0.1666666666666666,0.3333333333333333,0.3333333333333333,0.8333333333333334,2.0
e000686,0,0.25,0.3333333333333333,0.0,0.1666666666666666,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.0
e007862,1,0.5,0.5,0.3333333333333333,0.5,0.5,0.8333333333333334,0.8333333333333334,2.0
e007914,1,0.0,0.5,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.8333333333333334,1.0,2.0
e002775,1,0.5,0.0,0.5,0.8333333333333334,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.0
e006497,0,0.5,0.0,0.1666666666666666,0.0,0.1666666666666666,0.0,0.3333333333333333,2.0
e004655,1,0.25,0.5,0.5,0.5,0.5,0.5,0.5,1.0
e002625,1,0.25,0.3333333333333333,0.5,0.3333333333333333,0.6666666666666666,0.8333333333333334,0.8333333333333334,1.0
e009412,1,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0
e012268,1,0.25,0.0,0.1666666666666666,0.1666666666666666,0.0,0.8333333333333334,0.1666666666666666,0.0
e002064,0,0.0,0.8333333333333334,0.0,1.0,0.1666666666666666,0.0,1.0,2.0
e007816,0,0.25,0.5,0.8333333333333334,0.1666666666666666,0.5,0.0,0.3333333333333333,0.0
e002084,0,0.0,0.3333333333333333,0.1666666666666666,0.5,0.3333333333333333,0.8333333333333334,0.6666666666666666,1.0
e005157,0,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.0
e002570,0,0.75,0.1666666666666666,0.5,0.1666666666666666,0.3333333333333333,0.3333333333333333,0.8333333333333334,1.0
e010492,1,0.0,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.3333333333333333,0.6666666666666666,0.0
e006272,1,0.25,0.3333333333333333,0.5,0.1666666666666666,0.3333333333333333,0.1666666666666666,0.0,2.0
e004326,0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.8333333333333334,0.0
e004658,1,0.0,0.8333333333333334,0.1666666666666666,0.5,0.3333333333333333,0.1666666666666666,1.0,0.0
e007796,1,0.5,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.8333333333333334,0.1666666666666666,0.8333333333333334,1.0
e007155,1,0.0,0.3333333333333333,0.1666666666666666,0.3333333333333333,0.1666666666666666,0.5,0.8333333333333334,1.0
e002527,1,0.25,1.0,1.0,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,1.0
e005472,0,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0
e002991,1,0.5,0.1666666666666666,0.5,0.8333333333333334,0.5,0.1666666666666666,0.8333333333333334,0.0
e004393,1,0.0,0.1666666666666666,0.0,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,2.0
e003006,0,0.25,0.8333333333333334,0.0,0.0,0.8333333333333334,0.1666666666666666,0.0,0.0
e004860,1,0.0,0.1666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.8333333333333334,1.0,2.0
e000693,0,0.5,0.0,0.0,0.8333333333333334,0.0,0.0,0.8333333333333334,1.0
e004380,1,0.25,0.3333333333333333,0.1666666666666666,0.5,0.5,0.5,0.6666666666666666,0.0
e010724,1,0.0,0.3333333333333333,0.1666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.5,2.0
e000018,1,0.5,0.1666666666666666,0.1666666666666666,0.5,0.0,0.1666666666666666,0.1666666666666666,1.0
e011151,0,0.25,0.3333333333333333,0.5,0.5,0.1666666666666666,0.8333333333333334,0.5,1.0
e001351,0,0.25,0.5,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.8333333333333334,1.0
e011588,0,0.5,0.8333333333333334,0.1666666666666666,0.1666666666666666,0.5,0.1666666666666666,0.3333333333333333,0.0
e001458,1,1.0,0.1666666666666666,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,1.0
e007800,0,0.25,0.5,0.3333333333333333,0.5,0.3333333333333333,0.1666666666666666,0.6666666666666666,0.0
e003885,1,0.0,0.0,0.1666666666666666,0.8333333333333334,0.3333333333333333,0.6666666666666666,1.0,2.0
e005483,1,0.25,0.3333333333333333,0.1666666666666666,0.3333333333333333,0.8333333333333334,0.3333333333333333,1.0,2.0
e005781,1,0.0,0.3333333333333333,0.1666666666666666,0.8333333333333334,0.1666666666666666,0.8333333333333334,0.1666666666666666,2.0
e005110,0,0.25,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,0.0,1.0,2.0
e013030,0,0.5,0.5,0.1666666666666666,0.5,0.5,0.1666666666666666,0.1666666666666666,1.0
e003867,1,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.8333333333333334,0.1666666666666666,0.5,0.0
e003126,1,0.0,0.0,0.0,0.5,0.8333333333333334,0.8333333333333334,0.6666666666666666,2.0
e008174,0,0.5,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0
e009771,0,0.0,0.5,0.1666666666666666,0.6666666666666666,0.1666666666666666,1.0,0.3333333333333333,1.0
e004821,1,0.0,0.5,0.1666666666666666,0.5,0.5,0.0,1.0,0.0
e007509,1,0.25,1.0,0.5,0.5,0.5,0.5,1.0,1.0
e010055,1,0.25,0.1666666666666666,0.5,0.1666666666666666,0.1666666666666666,0.5,0.3333333333333333,0.0
e003433,0,0.25,0.5,0.1666666666666666,0.6666666666666666,0.8333333333333334,0.6666666666666666,1.0,1.0
e005711,1,1.0,0.5,0.8333333333333334,0.5,1.0,0.6666666666666666,0.6666666666666666,2.0
e003237,1,0.25,0.0,0.5,0.0,0.1666666666666666,0.3333333333333333,0.8333333333333334,2.0
e000942,0,0.25,0.5,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.3333333333333333,0.1666666666666666,2.0
e006098,1,0.25,0.1666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1666666666666666,0.1666666666666666,2.0
e005102,0,0.25,0.1666666666666666,0.6666666666666666,0.8333333333333334,0.6666666666666666,0.3333333333333333,0.1666666666666666,0.0
e005351,1,0.0,0.3333333333333333,0.1666666666666666,0.5,0.5,0.3333333333333333,0.8333333333333334,0.0
e004800,0,0.0,0.3333333333333333,0.1666666666666666,0.3333333333333333,0.8333333333333334,0.1666666666666666,0.6666666666666666,2.0
e003241,0,0.25,0.8333333333333334,0.0,0.1666666666666666,0.3333333333333333,0.8333333333333334,0.1666666666666666,1.0
e004245,0,0.25,0.3333333333333333,0.5,0.1666666666666666,0.1666666666666666,0.0,0.6666666666666666,2.0
e004864,1,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,1.0
e007660,1,0.0,0.5,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,2.0
e006544,1,0.0,0.0,0.0,0.6666666666666666,0.5,0.0,1.0,0.0
e000037,1,0.25,0.5,0.0,0.5,0.5,0.5,0.5,0.0
e005175,0,0.25,0.1666666666666666,0.1666666666666666,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.8333333333333334,2.0
e001140,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0
e002176,1,0.5,0.0,0.0,0.0,0.5,0.8333333333333334,0.1666666666666666,1.0
e006407,0,0.0,0.8333333333333334,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.1666666666666666,0.5,0.0
e008809,1,0.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0
e001382,1,0.25,0.0,0.0,0.1666666666666666,1.0,0.1666666666666666,1.0,2.0
e009772,1,0.25,0.3333333333333333,0.0,0.6666666666666666,0.1666666666666666,0.6666666666666666,0.8333333333333334,0.0
e003062,0,0.25,0.0,0.5,0.0,0.1666666666666666,1.0,0.0,1.0
e005886,0,0.25,0.6666666666666666,0.1666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.8333333333333334,1.0
e006452,1,0.0,0.1666666666666666,0.1666666666666666,1.0,0.5,1.0,0.6666666666666666,2.0
e003419,1,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8333333333333334,2.0
e002760,0,0.25,1.0,0.1666666666666666,0.1666666666666666,1.0,0.0,0.8333333333333334,0.0
e001132,0,0.0,0.5,0.0,0.1666666666666666,0.5,0.1666666666666666,0.8333333333333334,2.0
e010678,1,0.0,0.1666666666666666,0.1666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.0
e002931,0,0.75,0.0,0.0,0.5,0.8333333333333334,0.0,1.0,2.0
e000025,1,0.5,0.1666666666666666,0.8333333333333334,0.1666666666666666,0.8333333333333334,0.8333333333333334,0.0,2.0
e001471,0,0.25,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,2.0
e000360,0,0.25,0.1666666666666666,0.0,0.5,0.1666666666666666,0.0,1.0,2.0
e000818,1,0.25,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,1.0,2.0
e011396,1,0.0,0.1666666666666666,0.0,0.8333333333333334,0.8333333333333334,0.1666666666666666,1.0,0.0
e004310,0,0.5,0.6666666666666666,0.1666666666666666,0.5,0.5,0.3333333333333333,0.5,1.0
e007770,1,0.0,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.6666666666666666,0.1666666666666666,0.0,0.0
e002784,1,0.0,0.8333333333333334,0.1666666666666666,0.5,0.8333333333333334,0.1666666666666666,0.6666666666666666,0.0
e011413,1,0.25,0.1666666666666666,0.1666666666666666,0.5,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.0
e007192,1,0.25,0.1666666666666666,0.0,0.3333333333333333,0.1666666666666666,0.0,0.8333333333333334,2.0
e003019,0,0.25,0.0,0.0,0.1666666666666666,0.1666666666666666,0.3333333333333333,0.1666666666666666,2.0
e002248,1,0.25,0.5,0.0,0.5,1.0,0.5,1.0,1.0
e008354,1,0.25,0.0,0.0,0.0,0.0,0.1666666666666666,1.0,2.0
e007552,1,0.5,0.1666666666666666,0.1666666666666666,0.8333333333333334,0.1666666666666666,0.1666666666666666,0.8333333333333334,0.0
e002260,1,0.0,0.1666666666666666,0.0,1.0,0.1666666666666666,0.6666666666666666,0.8333333333333334,2.0
e002506,0,0.25,0.0,0.8333333333333334,0.0,0.1666666666666666,0.8333333333333334,0.1666666666666666,1.0
e009055,1,0.0,0.5,0.3333333333333333,0.3333333333333333,0.5,0.8333333333333334,0.5,1.0
e000994,1,0.0,0.3333333333333333,0.5,0.8333333333333334,0.1666666666666666,1.0,0.8333333333333334,2.0
e002437,0,0.25,0.3333333333333333,0.6666666666666666,0.1666666666666666,0.6666666666666666,0.1666666666666666,0.5,0.0
e000959,1,0.5,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,2.0
e003753,1,0.25,0.1666666666666666,0.1666666666666666,0.5,0.5,0.8333333333333334,0.8333333333333334,0.0
e000752,1,0.5,0.5,0.0,1.0,1.0,1.0,0.0,2.0
e011100,1,0.75,0.1666666666666666,0.0,0.1666666666666666,0.0,0.8333333333333334,0.3333333333333333,0.0
e001987,1,0.0,0.5,0.1666666666666666,0.5,0.3333333333333333,0.8333333333333334,0.6666666666666666,2.0
e011538,0,0.0,0.1666666666666666,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.6666666666666666,2.0
e010700,1,0.0,0.8333333333333334,0.3333333333333333,0.1666666666666666,0.8333333333333334,0.8333333333333334,0.6666666666666666,1.0
e004575,1,0.0,1.0,0.1666666666666666,0.0,0.0,0.3333333333333333,0.5,1.0
e005127,1,0.0,0.5,0.5,0.3333333333333333,0.5,0.1666666666666666,0.6666666666666666,0.0
e001013,1,0.5,0.3333333333333333,0.5,0.5,0.5,0.6666666666666666,0.5,2.0
e012554,0,0.0,0.5,0.1666666666666666,0.1666666666666666,0.3333333333333333,0.1666666666666666,0.8333333333333334,2.0
e008404,0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,1.0,2.0
e000830,0,0.25,0.3333333333333333,0.0,0.5,0.6666666666666666,0.0,0.5,0.0
e003348,0,0.25,0.0,0.0,0.6666666666666666,0.1666666666666666,0.5,0.1666666666666666,2.0
e003259,1,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.0
e001183,1,0.5,0.6666666666666666,0.3333333333333333,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.0
e000042,1,0.0,0.0,0.0,0.1666666666666666,0.0,0.8333333333333334,0.6666666666666666,1.0
e009858,0,0.5,0.0,0.0,1.0,1.0,0.8333333333333334,0.5,1.0
e003311,0,0.25,0.1666666666666666,0.0,0.1666666666666666,0.0,0.0,0.8333333333333334,2.0
e003618,1,0.25,0.0,0.5,0.3333333333333333,0.1666666666666666,0.3333333333333333,1.0,2.0
e004878,1,0.25,0.1666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1666666666666666,1.0,2.0
e006153,0,0.25,0.0,0.5,0.3333333333333333,0.5,0.8333333333333334,1.0,1.0
e006221,0,0.25,0.0,0.0,0.8333333333333334,0.1666666666666666,0.5,0.6666666666666666,2.0
e010636,0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,2.0
e003678,1,1.0,0.1666666666666666,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.0,0.8333333333333334,1.0
e001125,0,0.25,0.8333333333333334,0.1666666666666666,0.0,0.8333333333333334,0.1666666666666666,0.6666666666666666,0.0
e006069,1,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,1.0,0.0
e004506,1,0.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0
e006849,0,1.0,0.8333333333333334,0.5,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.8333333333333334,1.0
e007137,0,0.5,0.5,0.0,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,2.0
e000375,1,0.5,0.0,0.3333333333333333,0.0,0.5,0.1666666666666666,0.6666666666666666,1.0
e000747,1,0.5,0.5,0.0,1.0,0.5,1.0,0.0,2.0
e007860,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
e006922,0,0.5,0.6666666666666666,0.5,0.8333333333333334,0.0,0.6666666666666666,0.0,0.0
e009752,0,0.25,0.5,0.0,0.8333333333333334,0.8333333333333334,0.0,0.5,0.0
e012180,1,0.5,0.0,0.6666666666666666,0.1666666666666666,0.5,0.1666666666666666,0.5,1.0
e007883,0,0.0,0.5,0.0,0.5,0.0,0.3333333333333333,0.5,2.0
e000013,1,0.0,0.8333333333333334,0.0,0.8333333333333334,0.1666666666666666,0.0,0.1666666666666666,0.0
e004879,1,0.0,0.1666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.0,1.0,0.0
e002130,0,0.0,0.5,0.5,0.1666666666666666,0.5,0.1666666666666666,1.0,0.0
e003412,0,1.0,0.0,0.0,0.8333333333333334,0.0,0.8333333333333334,0.6666666666666666,2.0
e002255,1,0.5,0.1666666666666666,0.3333333333333333,0.1666666666666666,0.6666666666666666,0.5,0.3333333333333333,2.0
e002184,0,0.25,0.3333333333333333,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.8333333333333334,0.6666666666666666,1.0
e002351,0,0.0,0.0,0.1666666666666666,0.0,0.1666666666666666,0.6666666666666666,0.8333333333333334,1.0
e008310,0,0.25,0.1666666666666666,0.0,0.5,0.1666666666666666,0.1666666666666666,0.8333333333333334,2.0
e002071,1,0.0,0.0,0.3333333333333333,0.6666666666666666,0.8333333333333334,0.8333333333333334,1.0,2.0
e000491,0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,2.0
e004294,0,0.25,0.5,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0
e006371,1,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,0.8333333333333334,0.8333333333333334,2.0
e010689,1,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.8333333333333334,0.6666666666666666,0.8333333333333334,1.0
e005518,1,0.25,1.0,0.6666666666666666,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0
e005915,1,0.25,0.5,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.0
e005442,1,0.75,0.0,1.0,0.0,0.0,1.0,0.1666666666666666,0.0
e008069,0,0.0,0.3333333333333333,0.1666666666666666,0.8333333333333334,0.1666666666666666,0.8333333333333334,0.3333333333333333,1.0
e005863,1,0.5,0.6666666666666666,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0
e005197,1,0.5,0.0,0.5,0.1666666666666666,0.8333333333333334,0.1666666666666666,0.1666666666666666,2.0
e008006,1,0.0,0.0,0.3333333333333333,1.0,0.5,1.0,1.0,2.0
e007591,1,0.25,0.0,0.0,0.6666666666666666,0.1666666666666666,0.5,0.8333333333333334,0.0
e002283,0,0.0,0.5,0.0,0.0,1.0,0.0,0.6666666666666666,0.0
e003103,1,0.25,1.0,0.0,0.8333333333333334,0.1666666666666666,0.0,1.0,2.0
e003378,1,1.0,0.1666666666666666,0.8333333333333334,0.0,0.3333333333333333,0.8333333333333334,0.8333333333333334,0.0
e007385,1,0.25,0.0,0.1666666666666666,0.1666666666666666,0.5,0.3333333333333333,0.6666666666666666,2.0
e011029,0,0.25,0.0,0.5,0.1666666666666666,0.8333333333333334,0.0,1.0,0.0
e000460,1,0.5,0.5,0.3333333333333333,0.3333333333333333,0.5,0.5,1.0,1.0
e004222,1,0.25,0.3333333333333333,0.0,0.8333333333333334,0.0,1.0,0.8333333333333334,0.0
e000865,1,0.0,0.5,0.8333333333333334,0.0,0.5,0.8333333333333334,0.1666666666666666,1.0
f000041,0,0.5,1.0,0.5,0.0,0.5,0.1666666666666666,0.0,0.0
e001041,1,0.5,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,2.0
e010578,1,0.5,0.5,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.8333333333333334,0.8333333333333334,2.0
e001063,0,0.25,0.5,0.3333333333333333,0.5,0.5,0.6666666666666666,0.3333333333333333,1.0
e006893,1,0.25,0.5,0.6666666666666666,0.8333333333333334,0.5,0.6666666666666666,0.5,1.0
e007219,1,0.25,0.1666666666666666,0.8333333333333334,0.6666666666666666,0.5,0.0,0.8333333333333334,2.0
e010222,1,0.0,0.3333333333333333,0.1666666666666666,0.5,0.5,0.1666666666666666,0.8333333333333334,0.0
f006622,0,0.5,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.0
e012346,1,0.0,1.0,1.0,0.1666666666666666,0.6666666666666666,0.0,1.0,0.0
e002206,1,0.25,0.3333333333333333,0.5,0.8333333333333334,0.5,0.3333333333333333,0.5,1.0
e007216,1,0.25,0.3333333333333333,0.5,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.8333333333333334,2.0
e001554,1,0.25,0.6666666666666666,0.1666666666666666,0.8333333333333334,0.1666666666666666,1.0,0.3333333333333333,0.0
e002508,1,0.0,0.1666666666666666,0.3333333333333333,0.3333333333333333,0.1666666666666666,0.3333333333333333,0.8333333333333334,0.0
e006510,0,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.3333333333333333,0.1666666666666666,1.0,2.0
e011130,1,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0
e003417,0,0.0,0.6666666666666666,0.0,1.0,1.0,1.0,0.0,1.0
e011432,1,0.0,0.1666666666666666,0.1666666666666666,0.3333333333333333,0.6666666666666666,0.8333333333333334,0.8333333333333334,1.0
e002340,1,0.0,0.1666666666666666,0.1666666666666666,0.3333333333333333,0.1666666666666666,0.6666666666666666,0.3333333333333333,1.0
