TRAVELER_ID,GENDER,AGE_GRP,TRAVEL_STATUS_ACCOMPANY,VISIT_AREA_NM,VISIT_AREA_TYPE_CD,CLUSTER
e000371,여,30,나홀로 여행,랜돌프 비어,4,1.0
e000371,여,30,나홀로 여행,헤이리 예술마을,3,1.0
e000371,여,30,나홀로 여행,콩치노 콘크리트,3,1.0
e000373,여,60,3대 동반 여행(친척 포함),프로방스 마을,4,1.0
e000375,여,40,자녀 동반 여행,실학박물관,2,1.0
e000375,여,40,자녀 동반 여행,양평 유아숲 체험원,13,1.0
e000375,여,40,자녀 동반 여행,쉬자 파크 발목 풀장,6,1.0
e000375,여,40,자녀 동반 여행,천운봉주유소,12,1.0
e000375,여,40,자녀 동반 여행,쉬자 파크,7,1.0
e000375,여,40,자녀 동반 여행,대박 주유소,12,1.0
e000376,여,50,3인 이상 여행(가족 외),화성행궁 광장,4,2.0
e000376,여,50,3인 이상 여행(가족 외),행궁 어울림 카페,4,2.0
e000376,여,50,3인 이상 여행(가족 외),화성행궁,2,2.0
e000377,여,30,자녀 동반 여행,안산문화 예술의전당,3,2.0
e000377,여,30,자녀 동반 여행,문화 예술 플랫폼 스테이션 A,7,2.0
e000379,남,40,자녀 동반 여행,활판인쇄 박물관,13,1.0
e000379,남,40,자녀 동반 여행,파주출판 단지 근린공원,7,1.0
e000379,남,40,자녀 동반 여행,롯데 프리미엄 아울렛 파주점,4,1.0
e000384,여,30,2인 가족 여행,여주 축산농협 강변지점,4,0.0
e000384,여,30,2인 가족 여행,대한불교조계종 신륵사,2,0.0
e000385,남,30,2인 여행(가족 외),동막해수욕장,1,2.0
e000385,남,30,2인 여행(가족 외),분오리 돈대,2,2.0
e000387,남,30,자녀 동반 여행,에코에 캠핑장,1,0.0
e000395,여,40,자녀 동반 여행,월미공원,1,2.0
e000395,여,40,자녀 동반 여행,월미 바다역,13,2.0
e000395,여,40,자녀 동반 여행,인천 차이나타운,4,2.0
e000396,여,30,2인 가족 여행,영종 씨사이드 레일바이크,5,2.0
e000396,여,30,2인 가족 여행,파라다이스 시티 원더 박스,6,2.0
e000403,여,40,3인 이상 여행(가족 외),이함 캠퍼스,3,0.0
e000403,여,40,3인 이상 여행(가족 외),양평 물 맑은 시장,8,0.0
e000406,여,60,3대 동반 여행(친척 포함),재인폭포,1,1.0
