TRAVELER_ID,GENDER,AGE_GRP,TRAVEL_STATUS_ACCOMPANY,TRAVEL_STATUS_YMD,VISIT_AREA_NM,TRAVEL_PERSONA
e008334,여,40,나홀로 여행,08,청량리 청과물 시장,서울 방문/수도권 거주/40세 이상/나홀로 여행/일반미션
e008334,여,40,나홀로 여행,08,경동시장,서울 방문/수도권 거주/40세 이상/나홀로 여행/일반미션
e008334,여,40,나홀로 여행,08,청량리역,서울 방문/수도권 거주/40세 이상/나홀로 여행/일반미션
e008334,여,40,나홀로 여행,08,금성 전파사 새로고침 센터,서울 방문/수도권 거주/40세 이상/나홀로 여행/일반미션
e008338,여,50,3인 이상 여행(가족 외),08,산오리 회전 구이,서울 외 수도권 방문/수도권 거주/40세 이상/3인 이상 친구/일반미션
e008338,여,50,3인 이상 여행(가족 외),08,아나키아,서울 외 수도권 방문/수도권 거주/40세 이상/3인 이상 친구/일반미션
e008341,여,20,2인 여행(가족 외),08,너의 안,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션
e008341,여,20,2인 여행(가족 외),08,묵리 459,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션
e008342,여,20,2인 여행(가족 외),08,송도센트럴파크,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션
e008342,여,20,2인 여행(가족 외),08,바담 칼국수,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션
e008342,여,20,2인 여행(가족 외),08,파라다이스 시티 호텔 더 스파 앳 파라다이스,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션
e008344,여,50,3인 이상 여행(가족 외),08,국립수목원,경기 방문/거주지 구분 없음/40세 이상/특별미션
e008344,여,50,3인 이상 여행(가족 외),08,육 남매 별빛촌,경기 방문/거주지 구분 없음/40세 이상/특별미션
e008344,여,50,3인 이상 여행(가족 외),08,라빈느샵,경기 방문/거주지 구분 없음/40세 이상/특별미션
e008346,남,20,2인 여행(가족 외),08,한국민속촌,경기 방문/거주지 구분 없음/39세 이하/특별미션
e008346,남,20,2인 여행(가족 외),08,북촌 손만두 인천서창점,경기 방문/거주지 구분 없음/39세 이하/특별미션
e008347,여,40,2인 여행(가족 외),08,회랑 게랑,서울 외 수도권 방문/수도권 거주/40세 이상/커플/일반미션
e008347,여,40,2인 여행(가족 외),08,이케아 광명점,서울 외 수도권 방문/수도권 거주/40세 이상/커플/일반미션
e008347,여,40,2인 여행(가족 외),08,광명동굴,서울 외 수도권 방문/수도권 거주/40세 이상/커플/일반미션
e008348,남,40,3인 이상 여행(가족 외),08,심학산 도토리 국수 본점,서울 외 수도권 방문/수도권 거주/39세 이하/3인 이상 친구/일반미션
e008348,남,40,3인 이상 여행(가족 외),08,말똥 도넛 파주점,서울 외 수도권 방문/수도권 거주/39세 이하/3인 이상 친구/일반미션
e008348,남,40,3인 이상 여행(가족 외),08,헤이리 예술마을,서울 외 수도권 방문/수도권 거주/39세 이하/3인 이상 친구/일반미션
e008354,여,30,나홀로 여행,08,서울 식물원,서울 방문/수도권 거주/39세 이하/나홀로 여행/일반미션
e008354,여,30,나홀로 여행,08,베이글 리스트,서울 방문/수도권 거주/39세 이하/나홀로 여행/일반미션
e008354,여,30,나홀로 여행,08,마곡 문화관,서울 방문/수도권 거주/39세 이하/나홀로 여행/일반미션
e008354,여,30,나홀로 여행,08,서울 식물원 식물 문화센터,서울 방문/수도권 거주/39세 이하/나홀로 여행/일반미션
e008355,여,20,2인 여행(가족 외),08,남이섬 안 반지 닭갈비 1호점,경기 방문/거주지 구분 없음/39세 이하/특별미션
e008355,여,20,2인 여행(가족 외),08,남이섬,경기 방문/거주지 구분 없음/39세 이하/특별미션
e008355,여,20,2인 여행(가족 외),08,스시 이안 미사 본점,경기 방문/거주지 구분 없음/39세 이하/특별미션
