TRAVELER_ID,AVG_VISIT_PER_TRIP_TYPE_1,AVG_VISIT_PER_TRIP_TYPE_2,AVG_VISIT_PER_TRIP_TYPE_3,AVG_VISIT_PER_TRIP_TYPE_4,AVG_VISIT_PER_TRIP_TYPE_5,AVG_VISIT_PER_TRIP_TYPE_6,AVG_VISIT_PER_TRIP_TYPE_7,AVG_VISIT_PER_TRIP_TYPE_8,AVG_VISIT_PER_TRIP_TYPE_9,AVG_VISIT_PER_TRIP_TYPE_10,AVG_VISIT_PER_TRIP_TYPE_11,AVG_VISIT_PER_TRIP_TYPE_12,AVG_VISIT_PER_TRIP_TYPE_13,AVG_DGSTFN_TYPE_1,AVG_DGSTFN_TYPE_2,AVG_DGSTFN_TYPE_3,AVG_DGSTFN_TYPE_4,AVG_DGSTFN_TYPE_5,AVG_DGSTFN_TYPE_6,AVG_DGSTFN_TYPE_7,AVG_DGSTFN_TYPE_8,AVG_DGSTFN_TYPE_9,AVG_DGSTFN_TYPE_10,AVG_DGSTFN_TYPE_11,AVG_DGSTFN_TYPE_12,AVG_DGSTFN_TYPE_13,cluster
g005170,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.625,0.0,0.0,1.0,0.8232749521197875,0.8386003127792672,0.7901377551020408,0.8488984674329503,0.8214594127806563,0.8132617306520413,0.75,0.75,0.8010574567447557,1.0,0.7822946859903381,0.8501640419947505,0
g005171,0.5,0.0,0.5,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.875,1.0,1.0,1.0,0.8232749521197875,1.0,0.875,0.8488984674329503,0.8214594127806563,1.0,1.0,0.7853258995906054,0.8010574567447557,0.8928571428571428,0.5,1.0,1
g005209,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.75,0.0,0.0,0.8351759894507764,0.8232749521197875,0.875,0.7901377551020408,0.8488984674329503,0.8214594127806563,0.8132617306520413,0.8043020457280385,0.75,0.8010574567447557,0.75,0.7822946859903381,0.8501640419947505,0
g005218,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.375,1.0,0.0,0.8351759894507764,0.8232749521197875,1.0,0.7901377551020408,0.8488984674329503,0.8214594127806563,0.8132617306520413,1.0,0.7853258995906054,0.8010574567447557,1.0,0.75,0.8501640419947505,0
g005225,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.0,1.0,0.0,0.0,0.875,0.8232749521197875,0.8386003127792672,0.7901377551020408,0.8488984674329503,0.8214594127806563,0.8132617306520413,0.75,0.625,0.8010574567447557,0.78125,0.7822946859903381,0.8501640419947505,0
g005250,1.0,0.5,0.5,0.0,1.0,0.0,1.0,1.0,0.4,0.0,0.5,1.0,0.0,0.75,0.75,0.5,0.7901377551020408,1.0,0.8214594127806563,0.75,0.5,0.375,0.8010574567447557,0.875,0.5,0.8501640419947505,1
g005254,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,1.0,1.0,0.8232749521197875,0.8386003127792672,0.5,0.8488984674329503,0.8214594127806563,0.8132617306520413,0.8043020457280385,0.7853258995906054,0.8010574567447557,0.5,0.7822946859903381,0.75,2
g005259,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,1.0,0.8351759894507764,0.8232749521197875,1.0,0.625,0.8488984674329503,0.8214594127806563,0.8132617306520413,0.8043020457280385,0.55,0.8010574567447557,0.4375,0.7822946859903381,0.5,2
g005270,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.0,1.0,1.0,0.8232749521197875,0.8386003127792672,1.0,0.8488984674329503,0.8214594127806563,0.8132617306520413,0.8043020457280385,0.7853258995906054,0.8010574567447557,0.7,0.7822946859903381,1.0,2
g005273,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.375,0.0,0.0,0.8351759894507764,0.75,0.75,0.7901377551020408,0.8488984674329503,0.8214594127806563,0.8132617306520413,0.8043020457280385,0.625,0.8010574567447557,0.5833333333333334,0.7822946859903381,0.8501640419947505,0
g005282,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.2,0.0,0.25,0.0,0.0,0.8351759894507764,1.0,0.8386003127792672,1.0,0.8488984674329503,0.8214594127806563,0.8132617306520413,0.8043020457280385,0.75,0.8010574567447557,1.0,0.7822946859903381,0.8501640419947505,5
g005297,1.0,0.5,1.0,1.0,0.0,1.0,1.0,0.0,0.2,0.0,0.5,1.0,0.0,0.875,0.75,0.625,0.75,0.8488984674329503,0.75,0.75,0.8043020457280385,0.75,0.8010574567447557,0.75,0.5,0.8501640419947505,1
g005302,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.2,0.0,0.5,0.0,0.0,1.0,0.5,0.8386003127792672,1.0,0.8488984674329503,0.8214594127806563,0.8132617306520413,0.8043020457280385,0.5,0.8010574567447557,0.625,0.7822946859903381,0.8501640419947505,5
g005303,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,1.0,0.0,1.0,0.8232749521197875,0.8386003127792672,0.7901377551020408,0.8488984674329503,1.0,0.8132617306520413,0.75,0.7853258995906054,0.8010574567447557,0.9375,1.0,0.8501640419947505,4
g005330,0.5,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.4,0.0,0.375,0.0,0.0,0.75,0.75,0.75,1.0,0.75,0.8214594127806563,0.8132617306520413,0.8043020457280385,0.75,0.8010574567447557,0.75,0.7822946859903381,0.8501640419947505,5
g005377,0.5,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,0.0,1.0,0.8232749521197875,1.0,0.7901377551020408,1.0,0.8214594127806563,1.0,0.8043020457280385,0.7853258995906054,0.8010574567447557,1.0,0.7822946859903381,0.8501640419947505,1
g005387,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,1.0,1.0,0.8386003127792672,0.7901377551020408,0.8488984674329503,0.8214594127806563,0.8132617306520413,0.8043020457280385,0.7853258995906054,0.8010574567447557,0.8333333333333333,0.7822946859903381,0.8501640419947505,0
g005392,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.375,0.0,0.0,0.75,1.0,0.8386003127792672,0.7901377551020408,0.8488984674329503,0.8214594127806563,0.8132617306520413,0.8043020457280385,1.0,0.8010574567447557,1.0,0.7822946859903381,0.8501640419947505,0
g005395,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.5,0.0,0.0,1.0,0.75,0.8386003127792672,0.7901377551020408,0.8488984674329503,0.75,0.8132617306520413,0.8043020457280385,0.75,0.8010574567447557,0.875,0.7822946859903381,0.8501640419947505,4
g005419,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.0,0.8351759894507764,0.8232749521197875,1.0,0.875,0.8488984674329503,0.8214594127806563,0.8132617306520413,0.8043020457280385,0.8500000000000001,0.8010574567447557,1.0,0.75,0.8501640419947505,5
g005454,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.6,0.0,0.625,0.0,1.0,1.0,0.8232749521197875,1.0,1.0,0.8488984674329503,0.8214594127806563,0.8132617306520413,0.8043020457280385,1.0,0.8010574567447557,1.0,0.7822946859903381,1.0,2
g005455,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.8,1.0,0.375,0.0,0.0,0.8351759894507764,0.8232749521197875,1.0,0.7901377551020408,0.8488984674329503,0.8214594127806563,0.8132617306520413,0.8043020457280385,0.8125,0.75,0.8333333333333333,0.7822946859903381,0.8501640419947505,3
g005465,0.5,0.0,0.5,0.5,0.0,0.0,0.0,1.0,0.6,0.0,0.75,1.0,0.0,0.75,0.8232749521197875,0.5,0.75,0.8488984674329503,0.8214594127806563,0.8132617306520413,0.5,0.75,0.8010574567447557,0.875,0.5,0.8501640419947505,5
g005537,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1.0,0.8232749521197875,0.8386003127792672,0.7901377551020408,0.8488984674329503,0.8214594127806563,0.8132617306520413,0.8043020457280385,0.7853258995906054,0.8010574567447557,1.0,0.7822946859903381,0.8501640419947505,0
g005541,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.8351759894507764,0.8232749521197875,0.8386003127792672,0.75,0.8488984674329503,0.8214594127806563,0.8132617306520413,0.8043020457280385,0.7853258995906054,0.8010574567447557,1.0,0.7822946859903381,0.8501640419947505,5
g005542,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,1.0,0.0,0.75,0.8232749521197875,0.8386003127792672,0.7901377551020408,0.8488984674329503,0.8214594127806563,0.8132617306520413,0.8043020457280385,0.7853258995906054,0.75,0.875,0.75,0.8501640419947505,3
g005544,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.25,0.0,0.0,0.5,0.8232749521197875,0.5,0.7901377551020408,0.8488984674329503,0.8214594127806563,0.8132617306520413,0.8043020457280385,0.5,0.8010574567447557,1.0,0.7822946859903381,0.8501640419947505,0
g005548,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.4,1.0,0.125,0.0,0.0,0.8351759894507764,0.8232749521197875,0.8386003127792672,1.0,0.8488984674329503,0.8214594127806563,1.0,0.8043020457280385,1.0,1.0,1.0,0.7822946859903381,0.8501640419947505,1
g005549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.8351759894507764,0.8232749521197875,0.8386003127792672,0.7901377551020408,0.8488984674329503,0.8214594127806563,0.8132617306520413,0.8043020457280385,0.7853258995906054,0.8010574567447557,0.8125,0.7822946859903381,0.8501640419947505,0
g005552,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.8351759894507764,0.875,0.8386003127792672,1.0,0.8488984674329503,0.8214594127806563,0.8132617306520413,0.8043020457280385,0.7853258995906054,0.8010574567447557,1.0,0.7822946859903381,0.8501640419947505,5
g005555,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.8351759894507764,1.0,0.8386003127792672,1.0,0.8488984674329503,0.8214594127806563,0.8132617306520413,0.8043020457280385,0.7853258995906054,0.8010574567447557,1.0,0.7822946859903381,0.8501640419947505,5
g005559,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.0,0.8351759894507764,0.8232749521197875,1.0,0.7901377551020408,0.8488984674329503,0.8214594127806563,0.8132617306520413,0.8043020457280385,0.7853258995906054,1.0,0.875,0.7822946859903381,0.8501640419947505,3
g005562,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,1.0,0.8351759894507764,0.8232749521197875,0.8386003127792672,1.0,0.8488984674329503,0.8214594127806563,0.8132617306520413,0.8043020457280385,0.7853258995906054,0.8010574567447557,1.0,0.7822946859903381,1.0,2
g005564,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.0,0.75,0.8232749521197875,0.8386003127792672,0.7901377551020408,0.8488984674329503,0.8214594127806563,0.8132617306520413,0.8043020457280385,0.7853258995906054,0.75,0.5,0.7822946859903381,0.8501640419947505,3
g005565,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.8232749521197875,0.8386003127792672,0.75,0.8488984674329503,0.8214594127806563,0.8132617306520413,0.8043020457280385,0.7853258995906054,0.8010574567447557,0.822762069010476,0.7822946859903381,0.8501640419947505,0
g005568,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.5,0.0,0.0,0.5,1.0,0.875,0.7901377551020408,0.8488984674329503,0.8214594127806563,0.8132617306520413,0.8043020457280385,0.6875,0.8010574567447557,0.8125,0.7822946859903381,0.8501640419947505,0
g005569,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,1.0,0.8232749521197875,0.8386003127792672,0.75,0.8488984674329503,0.8214594127806563,0.8132617306520413,0.8043020457280385,0.7853258995906054,0.8010574567447557,0.75,0.7822946859903381,0.8501640419947505,0
g005572,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8351759894507764,0.8232749521197875,0.8386003127792672,0.875,0.8488984674329503,0.8214594127806563,0.8132617306520413,0.8043020457280385,0.7853258995906054,0.8010574567447557,0.822762069010476,0.7822946859903381,0.8501640419947505,5
g005574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.125,0.0,1.0,0.8351759894507764,0.8232749521197875,0.8386003127792672,0.7901377551020408,0.8488984674329503,0.8214594127806563,0.8132617306520413,0.75,0.7853258995906054,0.8010574567447557,0.75,0.7822946859903381,1.0,2
g005578,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.6,0.0,0.375,0.0,0.0,0.8351759894507764,0.8232749521197875,0.75,0.75,0.8488984674329503,0.8214594127806563,0.8132617306520413,0.8043020457280385,1.0,0.8010574567447557,0.9166666666666669,0.7822946859903381,0.8501640419947505,5
