TRAVELER_ID,AVG_VISIT_PER_TRIP_TYPE_1,AVG_VISIT_PER_TRIP_TYPE_2,AVG_VISIT_PER_TRIP_TYPE_3,AVG_VISIT_PER_TRIP_TYPE_4,AVG_VISIT_PER_TRIP_TYPE_5,AVG_VISIT_PER_TRIP_TYPE_6,AVG_VISIT_PER_TRIP_TYPE_7,AVG_VISIT_PER_TRIP_TYPE_8,AVG_VISIT_PER_TRIP_TYPE_9,AVG_VISIT_PER_TRIP_TYPE_10,AVG_VISIT_PER_TRIP_TYPE_11,AVG_VISIT_PER_TRIP_TYPE_12,AVG_VISIT_PER_TRIP_TYPE_13,AVG_DGSTFN_TYPE_1,AVG_DGSTFN_TYPE_2,AVG_DGSTFN_TYPE_3,AVG_DGSTFN_TYPE_4,AVG_DGSTFN_TYPE_5,AVG_DGSTFN_TYPE_6,AVG_DGSTFN_TYPE_7,AVG_DGSTFN_TYPE_8,AVG_DGSTFN_TYPE_9,AVG_DGSTFN_TYPE_10,AVG_DGSTFN_TYPE_11,AVG_DGSTFN_TYPE_12,AVG_DGSTFN_TYPE_13,cluster
e000295,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8459076170810618,0.8264015009673595,0.8475291375291376,0.8333333333333333,0.8740256124721604,0.8492029209091845,0.8425824842309557,0.8269675925925926,0.8202814229622606,0.8289534668149796,0.8226440017588126,0.7910223367697595,0.8516383672633672,1
e000305,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.8264015009673595,0.8475291375291376,0.7962807520518402,0.8740256124721604,0.8492029209091845,0.5,0.8269675925925926,0.8202814229622606,0.8289534668149796,0.875,0.7910223367697595,0.8516383672633672,1
e000335,0.0,0.0,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.5,0.1428571428571428,0.0,0.0,0.8459076170810618,0.8264015009673595,1.0,1.0,0.8740256124721604,0.8492029209091845,0.8425824842309557,0.8269675925925926,0.8202814229622606,1.0,0.875,0.7910223367697595,0.8516383672633672,1
e000365,0.1428571428571428,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.5,0.75,0.8264015009673595,0.8475291375291376,0.7962807520518402,1.0,0.8492029209091845,0.8425824842309557,0.8269675925925926,0.8202814229622606,0.8289534668149796,0.5,0.7910223367697595,1.0,5
e000401,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.1,0.0,0.4285714285714285,0.0,0.0,0.8459076170810618,0.8264015009673595,0.8475291375291376,0.75,0.8740256124721604,0.8492029209091845,0.8425824842309557,0.8269675925925926,0.5,0.8289534668149796,0.7083333333333334,0.7910223367697595,0.8516383672633672,1
e000437,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.75,0.8264015009673595,0.8475291375291376,0.7962807520518402,0.8740256124721604,0.8492029209091845,0.8425824842309557,0.8269675925925926,0.8202814229622606,0.8289534668149796,0.875,0.7910223367697595,0.8516383672633672,1
e000443,0.1428571428571428,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.4,0.0,0.1428571428571428,0.0,0.0,1.0,1.0,0.8475291375291376,0.7962807520518402,0.8740256124721604,0.8492029209091845,1.0,0.8269675925925926,1.0,0.8289534668149796,1.0,0.7910223367697595,0.8516383672633672,4
e000506,0.0,1.0,0.0,0.2,0.0,0.0,0.5,0.0,0.0,0.5,0.1428571428571428,0.0,0.0,0.8459076170810618,0.875,0.8475291375291376,0.5,0.8740256124721604,0.8492029209091845,0.75,0.8269675925925926,0.8202814229622606,0.75,0.75,0.7910223367697595,0.8516383672633672,4
e000559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.2142857142857142,0.0,0.0,0.8459076170810618,0.8264015009673595,0.8475291375291376,0.7962807520518402,0.8740256124721604,0.8492029209091845,0.8425824842309557,0.8269675925925926,0.75,0.8289534668149796,0.8333333333333333,0.7910223367697595,0.8516383672633672,1
e000588,0.0,0.5,0.5,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.8459076170810618,0.75,0.75,0.625,0.8740256124721604,0.8492029209091845,0.8425824842309557,0.8269675925925926,0.8202814229622606,0.8289534668149796,0.875,0.7910223367697595,0.8516383672633672,4
e000632,0.0,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.0,0.8459076170810618,1.0,0.8475291375291376,0.5,0.8740256124721604,0.8492029209091845,0.8425824842309557,0.8269675925925926,0.8202814229622606,0.8289534668149796,0.75,0.7910223367697595,0.8516383672633672,4
e000697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.1428571428571428,0.0,0.0,0.8459076170810618,0.8264015009673595,0.8475291375291376,0.7962807520518402,0.8740256124721604,0.8492029209091845,0.8425824842309557,0.8269675925925926,1.0,1.0,1.0,0.7910223367697595,0.8516383672633672,1
e000736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0714285714285714,1.0,1.0,0.8459076170810618,0.8264015009673595,0.8475291375291376,0.7962807520518402,0.8740256124721604,0.8492029209091845,0.8425824842309557,0.8269675925925926,0.8202814229622606,1.0,0.25,1.0,1.0,0
e000899,0.0,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.8459076170810618,0.5,0.8475291375291376,0.25,0.8740256124721604,0.8492029209091845,0.8425824842309557,0.8269675925925926,0.8202814229622606,0.8289534668149796,0.875,0.7910223367697595,0.8516383672633672,4
e000903,0.5714285714285714,0.0,0.0,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.3571428571428571,0.0,0.0,0.875,0.8264015009673595,0.8475291375291376,0.625,0.8740256124721604,1.0,0.8425824842309557,0.8269675925925926,0.8202814229622606,0.8289534668149796,1.0,0.7910223367697595,0.8516383672633672,3
e000905,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.5,0.8459076170810618,0.8264015009673595,0.75,0.95,0.8740256124721604,0.8492029209091845,0.8425824842309557,0.8269675925925926,0.8202814229622606,0.8289534668149796,0.5,0.7910223367697595,1.0,1
e001007,0.1428571428571428,0.0,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,1.0,1.0,0.8264015009673595,0.8475291375291376,0.75,0.8740256124721604,0.75,0.8425824842309557,0.8269675925925926,0.8202814229622606,0.8289534668149796,0.875,0.7910223367697595,0.875,3
e001078,0.2857142857142857,0.0,0.5,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.1428571428571428,0.0,0.0,0.875,0.8264015009673595,1.0,0.75,0.8740256124721604,0.8492029209091845,0.8425824842309557,0.8269675925925926,0.75,0.8289534668149796,0.75,0.7910223367697595,0.8516383672633672,1
e001085,0.0,0.0,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.8459076170810618,0.8264015009673595,0.75,0.75,0.8740256124721604,0.8492029209091845,0.8425824842309557,0.8269675925925926,0.8202814229622606,0.8289534668149796,0.75,0.7910223367697595,0.8516383672633672,1
e001112,0.0,0.0,0.0,0.2,0.0,0.0,0.5,0.0,0.1,0.0,0.2857142857142857,0.0,0.0,0.8459076170810618,0.8264015009673595,0.8475291375291376,0.75,0.8740256124721604,0.8492029209091845,0.75,0.8269675925925926,0.5,0.8289534668149796,0.875,0.7910223367697595,0.8516383672633672,1
e001122,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2142857142857142,0.0,0.0,0.8459076170810618,0.8264015009673595,1.0,0.7962807520518402,0.8740256124721604,1.0,0.8425824842309557,0.8269675925925926,0.8202814229622606,0.8289534668149796,0.9166666666666669,0.7910223367697595,0.8516383672633672,3
e001133,0.1428571428571428,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.5,0.1428571428571428,0.0,0.0,1.0,0.8264015009673595,0.8475291375291376,1.0,0.8740256124721604,0.8492029209091845,0.8425824842309557,0.8269675925925926,0.8202814229622606,0.5,0.875,0.7910223367697595,0.8516383672633672,1
e001139,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0714285714285714,0.0,0.0,0.8459076170810618,0.8264015009673595,0.8475291375291376,1.0,0.8740256124721604,0.8492029209091845,0.8425824842309557,1.0,0.8202814229622606,0.8289534668149796,1.0,0.7910223367697595,0.8516383672633672,2
e001156,0.0,0.5,0.5,0.2,0.0,0.0,1.0,0.0,0.1,0.0,0.5,0.0,0.0,0.8459076170810618,0.75,1.0,0.5,0.8740256124721604,0.8492029209091845,1.0,0.8269675925925926,1.0,0.8289534668149796,0.8214285714285714,0.7910223367697595,0.8516383672633672,4
e001161,0.1428571428571428,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.25,0.8264015009673595,0.8475291375291376,0.625,0.8740256124721604,0.8492029209091845,0.8425824842309557,0.8269675925925926,0.8202814229622606,0.8289534668149796,1.0,0.7910223367697595,0.8516383672633672,1
e001203,0.1428571428571428,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.75,0.8264015009673595,0.8475291375291376,0.75,0.8740256124721604,0.8492029209091845,0.8425824842309557,0.8269675925925926,0.8202814229622606,0.8289534668149796,0.8226440017588126,0.7910223367697595,0.75,1
e001209,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.0,0.5,0.8264015009673595,0.8475291375291376,0.7962807520518402,0.8740256124721604,0.8492029209091845,0.8425824842309557,0.8269675925925926,0.8202814229622606,0.8289534668149796,1.0,0.7910223367697595,0.8516383672633672,1
e001235,0.2857142857142857,0.5,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.625,0.5,0.8475291375291376,0.5,0.8740256124721604,0.8492029209091845,0.8425824842309557,0.8269675925925926,0.8202814229622606,1.0,0.8226440017588126,0.7910223367697595,0.8516383672633672,4
e001241,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.8459076170810618,0.8264015009673595,0.8475291375291376,0.7962807520518402,0.75,0.8492029209091845,0.8425824842309557,0.8269675925925926,1.0,0.8289534668149796,0.8226440017588126,0.7910223367697595,0.8516383672633672,5
e001249,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.5,0.0,0.0,0.0,0.8459076170810618,0.8264015009673595,0.8475291375291376,0.75,0.8740256124721604,0.8492029209091845,0.8425824842309557,0.8269675925925926,0.75,0.75,0.8226440017588126,0.7910223367697595,0.8516383672633672,1
e001268,0.0,0.0,0.0,0.4,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.8459076170810618,0.8264015009673595,0.8475291375291376,0.75,0.8740256124721604,0.75,0.8425824842309557,0.8269675925925926,0.8202814229622606,0.75,0.8226440017588126,0.7910223367697595,1.0,3
e001272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.5714285714285714,0.0,0.0,0.8459076170810618,0.8264015009673595,0.8475291375291376,0.7962807520518402,0.8740256124721604,0.8492029209091845,0.8425824842309557,0.8269675925925926,0.75,0.875,0.78125,0.7910223367697595,0.8516383672633672,1
e001273,0.0,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.5,0.3571428571428571,0.0,0.5,0.8459076170810618,1.0,0.8475291375291376,0.5,0.8740256124721604,0.8492029209091845,0.8425824842309557,0.8269675925925926,0.625,0.5,0.55,0.7910223367697595,0.75,4
e001292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1428571428571428,0.0,0.0,0.8459076170810618,0.8264015009673595,0.8475291375291376,0.7962807520518402,0.8740256124721604,0.8492029209091845,0.8425824842309557,0.8269675925925926,1.0,0.8289534668149796,1.0,0.7910223367697595,0.8516383672633672,1
e001297,0.0,0.5,0.0,0.2,0.0,1.0,0.0,0.0,0.3,0.0,0.0714285714285714,0.0,0.0,0.8459076170810618,1.0,0.8475291375291376,0.75,0.8740256124721604,1.0,0.8425824842309557,0.8269675925925926,0.75,0.8289534668149796,0.75,0.7910223367697595,0.8516383672633672,3
e001310,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.1,0.5,0.0714285714285714,0.0,0.0,0.8459076170810618,0.8264015009673595,0.8475291375291376,0.7962807520518402,0.8740256124721604,0.8492029209091845,0.75,0.8269675925925926,0.75,0.75,0.75,0.7910223367697595,0.8516383672633672,1
e001315,0.4285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0714285714285714,0.0,0.0,0.6666666666666666,0.8264015009673595,0.8475291375291376,0.7962807520518402,0.8740256124721604,0.8492029209091845,0.8425824842309557,0.8269675925925926,0.8202814229622606,0.5,1.0,0.7910223367697595,0.8516383672633672,1
e001343,0.1428571428571428,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2857142857142857,0.0,0.0,1.0,1.0,0.8475291375291376,0.7962807520518402,0.8740256124721604,0.8492029209091845,0.8425824842309557,0.8269675925925926,0.8202814229622606,1.0,1.0,0.7910223367697595,0.8516383672633672,4
e001359,0.0,0.0,0.0,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.8459076170810618,0.8264015009673595,0.8475291375291376,0.75,0.8740256124721604,0.75,0.8425824842309557,0.8269675925925926,0.8202814229622606,0.8289534668149796,1.0,0.7910223367697595,0.8516383672633672,3
e001367,0.0,0.0,0.0,0.2,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.8459076170810618,0.8264015009673595,0.8475291375291376,1.0,0.8740256124721604,1.0,0.75,0.8269675925925926,0.8202814229622606,0.8289534668149796,0.8226440017588126,0.7910223367697595,0.8516383672633672,3
e001368,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1428571428571428,0.0,0.0,1.0,0.8264015009673595,0.8475291375291376,0.7962807520518402,0.8740256124721604,0.8492029209091845,0.8425824842309557,0.8269675925925926,0.8202814229622606,0.75,0.75,0.7910223367697595,0.8516383672633672,1
e001371,0.0,0.5,0.0,0.4,0.0,0.0,0.5,0.0,0.2,0.0,0.4285714285714285,0.0,0.5,0.8459076170810618,0.75,0.8475291375291376,0.75,0.8740256124721604,0.8492029209091845,0.75,0.8269675925925926,0.75,0.8289534668149796,0.75,0.7910223367697595,0.75,4
e001375,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1428571428571428,0.0,0.0,0.625,0.8264015009673595,0.8475291375291376,0.7962807520518402,0.8740256124721604,0.8492029209091845,0.8425824842309557,0.8269675925925926,0.75,0.8289534668149796,0.875,0.7910223367697595,0.8516383672633672,1
e001398,0.4285714285714285,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,1.0,0.8264015009673595,0.8475291375291376,1.0,0.8740256124721604,0.8492029209091845,0.8425824842309557,0.8269675925925926,0.8202814229622606,0.8289534668149796,0.875,0.7910223367697595,0.8516383672633672,1
e001401,0.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.2,0.5,0.2142857142857142,0.0,0.0,0.8459076170810618,0.8264015009673595,0.75,0.75,0.8740256124721604,0.8492029209091845,0.8425824842309557,0.8269675925925926,0.875,0.75,0.75,0.7910223367697595,0.8516383672633672,1
e001431,0.2857142857142857,0.0,0.0,0.2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.8264015009673595,0.8475291375291376,0.5,0.8740256124721604,0.8492029209091845,0.75,0.8269675925925926,0.8202814229622606,0.8289534668149796,0.8226440017588126,0.7910223367697595,0.8516383672633672,1
e001438,0.1428571428571428,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.0,1.0,0.8264015009673595,0.8475291375291376,1.0,0.8740256124721604,0.8492029209091845,0.8425824842309557,0.8269675925925926,0.8202814229622606,0.8289534668149796,1.0,0.7910223367697595,0.8516383672633672,1
e001443,0.0,0.0,0.5,0.6,0.0,0.0,0.5,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.8459076170810618,0.8264015009673595,1.0,0.6666666666666666,0.8740256124721604,0.8492029209091845,1.0,0.8269675925925926,0.8202814229622606,0.8289534668149796,0.6875,0.7910223367697595,0.8516383672633672,1
e001481,0.2857142857142857,0.5,0.5,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.875,1.0,1.0,0.75,0.8740256124721604,0.8492029209091845,0.875,0.8269675925925926,0.8202814229622606,0.8289534668149796,1.0,1.0,0.8516383672633672,0
e001511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2142857142857142,1.0,0.0,0.8459076170810618,0.8264015009673595,0.8475291375291376,0.7962807520518402,1.0,0.8492029209091845,0.8425824842309557,0.8269675925925926,0.8202814229622606,0.8289534668149796,0.9166666666666669,1.0,0.8516383672633672,5
e001531,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4285714285714285,0.0,0.0,0.8459076170810618,1.0,0.8475291375291376,0.7962807520518402,0.8740256124721604,0.8492029209091845,1.0,0.8269675925925926,0.8202814229622606,0.8289534668149796,0.9583333333333331,0.7910223367697595,0.8516383672633672,4
e001946,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.2142857142857142,0.0,0.0,0.8459076170810618,1.0,0.8475291375291376,0.7962807520518402,0.8740256124721604,0.8492029209091845,1.0,0.8269675925925926,0.8202814229622606,0.8289534668149796,0.6666666666666666,0.7910223367697595,0.8516383672633672,4
e001954,0.0,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.0,0.8459076170810618,0.75,0.8475291375291376,1.0,0.8740256124721604,0.8492029209091845,0.8425824842309557,0.8269675925925926,0.8202814229622606,0.8289534668149796,0.75,0.7910223367697595,0.8516383672633672,4
e002041,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.2142857142857142,0.0,0.0,0.8459076170810618,0.8264015009673595,0.8475291375291376,0.7962807520518402,0.8740256124721604,0.75,0.75,0.8269675925925926,0.8202814229622606,0.8289534668149796,0.6666666666666666,0.7910223367697595,0.8516383672633672,3
e002043,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3571428571428571,0.0,0.5,1.0,0.8264015009673595,0.8475291375291376,0.7962807520518402,0.8740256124721604,0.8492029209091845,0.8425824842309557,0.8269675925925926,0.8202814229622606,0.8289534668149796,0.8500000000000001,0.7910223367697595,1.0,1
e002091,0.0,0.0,0.0,0.2,1.0,0.0,1.0,0.0,0.2,0.0,0.2142857142857142,0.0,0.0,0.8459076170810618,0.8264015009673595,0.8475291375291376,0.75,0.75,0.8492029209091845,0.625,0.8269675925925926,0.75,0.8289534668149796,0.8333333333333333,0.7910223367697595,0.8516383672633672,5
e002094,0.1428571428571428,0.5,0.0,0.4,0.0,0.0,0.0,0.0,0.1,0.0,0.1428571428571428,0.0,0.0,1.0,0.75,0.8475291375291376,1.0,0.8740256124721604,0.8492029209091845,0.8425824842309557,0.8269675925925926,0.25,0.8289534668149796,1.0,0.7910223367697595,0.8516383672633672,4
e002129,0.1428571428571428,0.0,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,1.0,0.8264015009673595,1.0,1.0,0.8740256124721604,0.8492029209091845,0.8425824842309557,0.8269675925925926,0.8202814229622606,0.8289534668149796,0.875,0.7910223367697595,0.8516383672633672,1
e002153,0.1428571428571428,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.5,0.0,0.75,0.8475291375291376,0.7962807520518402,0.8740256124721604,0.75,0.8425824842309557,0.8269675925925926,0.8202814229622606,0.8289534668149796,0.75,0.7910223367697595,0.75,3
e002155,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.8459076170810618,0.8264015009673595,0.8475291375291376,0.875,0.8740256124721604,0.8492029209091845,0.8425824842309557,0.8269675925925926,0.5,0.8289534668149796,0.8226440017588126,0.7910223367697595,0.8516383672633672,1
e002223,0.1428571428571428,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0714285714285714,0.0,0.0,0.75,1.0,0.8475291375291376,0.7962807520518402,0.8740256124721604,0.8492029209091845,1.0,0.8269675925925926,0.8202814229622606,0.8289534668149796,0.75,0.7910223367697595,0.8516383672633672,4
e002261,0.0,0.0,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.4285714285714285,0.0,0.0,0.8459076170810618,0.8264015009673595,0.8475291375291376,1.0,0.8740256124721604,1.0,0.8425824842309557,0.8269675925925926,0.8202814229622606,0.8289534668149796,0.625,0.7910223367697595,0.8516383672633672,3
