TRAVELER_ID,GENDER,AGE_GRP,TRAVEL_STATUS_ACCOMPANY,VISIT_AREA_NM,VISIT_AREA_TYPE_CD,CLUSTER
e000295,남,20,3인 이상 여행(가족 외),트레이더스 홀세일 클럽 안산점,4,0.0
e000295,남,20,3인 이상 여행(가족 외),백령 할인마트,4,0.0
e000295,남,20,3인 이상 여행(가족 외),사이 바다,4,0.0
e000335,여,30,2인 여행(가족 외),타임 테라스 A 블록,4,0.0
e000335,여,30,2인 여행(가족 외),스타필드 코엑스몰,4,0.0
e000335,여,30,2인 여행(가족 외),탑 플레이스 PC방 신천점,3,0.0
e000335,여,30,2인 여행(가족 외),잠실종합운동장,3,0.0
e000365,여,40,3인 이상 여행(가족 외),소이작도 부근 배 낚시터,5,0.0
e000365,여,40,3인 이상 여행(가족 외),바지락 체험어장,13,0.0
e000365,여,40,3인 이상 여행(가족 외),대이작도 해안탐방로,1,0.0
e000401,여,40,2인 가족 여행,시흥 프리미엄 아울렛,4,1.0
e000401,여,40,2인 가족 여행,스타필드 하남,4,1.0
e000437,여,20,2인 여행(가족 외),선녀바위,1,1.0
e000437,여,20,2인 여행(가족 외),을왕리 해수욕장,1,1.0
e000443,여,40,3인 이상 여행(가족 외),장봉도 공룡 침식 동굴,1,0.0
e000443,여,40,3인 이상 여행(가족 외),장봉도,7,0.0
e000443,여,40,3인 이상 여행(가족 외),가막머리 낙조,2,0.0
e000463,남,40,2인 여행(가족 외),가평 잣 고을시장,4,2.0
e000463,남,40,2인 여행(가족 외),지방도 제391호선,1,2.0
e000463,남,40,2인 여행(가족 외),고거산 족발보쌈,4,2.0
e000506,여,20,나홀로 여행,전등사,2,0.0
e000506,여,20,나홀로 여행,초지진,2,0.0
e000506,여,20,나홀로 여행,대명항 수산물 직판장,4,0.0
e000506,여,20,나홀로 여행,김포함상공원,7,0.0
e000574,여,30,2인 여행(가족 외),전등사,2,2.0
e000574,여,30,2인 여행(가족 외),강화 부근리 고인돌,2,2.0
e000574,여,30,2인 여행(가족 외),대한 성공회 강화성당,2,2.0
e000580,여,40,나홀로 여행,어둠 속의 대화,13,2.0
e000580,여,40,나홀로 여행,놀러와,4,2.0
e000580,여,40,나홀로 여행,감동 칩스 북촌 본점,4,2.0
e000580,여,40,나홀로 여행,백 년 토종삼계탕 북촌점,4,2.0
e000580,여,40,나홀로 여행,조선어학회 터,2,2.0
e000580,여,40,나홀로 여행,가회동성당,2,2.0
e000580,여,40,나홀로 여행,경복궁,2,2.0
e000580,여,40,나홀로 여행,배스킨라빈스 삼청 마당점,4,2.0
e000580,여,40,나홀로 여행,솔트 24,4,2.0
e000580,여,40,나홀로 여행,설화수의 집 북촌,4,2.0
e000588,여,40,2인 여행(가족 외),강화풍물시장,4,2.0
e000588,여,40,2인 여행(가족 외),채플 갤러리,2,2.0
e000588,여,40,2인 여행(가족 외),한옥카페 갤러리도 솔,3,2.0
e000588,여,40,2인 여행(가족 외),킴스클럽 부평점,4,2.0
e000632,여,60,나홀로 여행,덕수궁,2,0.0
e000632,여,60,나홀로 여행,남대문시장,4,0.0
e000736,여,40,자녀 동반 여행,한국잡월드,13,2.0
e000736,여,40,자녀 동반 여행,카페거부기&쿠펫 판교점,13,2.0
e000736,여,40,자녀 동반 여행,GS25 파미 버스 1점,12,2.0
e000823,여,40,나홀로 여행,조기역사관,2,0.0
e000823,여,40,나홀로 여행,등대공원,2,0.0
e000823,여,40,나홀로 여행,구리 동해 수욕장,1,0.0
e000823,여,40,나홀로 여행,백로 서식지,1,0.0
e000823,여,40,나홀로 여행,연평 평화 전망대,2,0.0
e000823,여,40,나홀로 여행,망향비,1,0.0
e000823,여,40,나홀로 여행,연평도 안보교육장,3,0.0
e000823,여,40,나홀로 여행,연평 책성,1,0.0
e000823,여,40,나홀로 여행,용기포항 서 방파제 등 대,1,0.0
e000823,여,40,나홀로 여행,끝섬 전망대,1,0.0
e000823,여,40,나홀로 여행,하늬 해변 패총,1,0.0
e000823,여,40,나홀로 여행,심청각,2,0.0
e000823,여,40,나홀로 여행,백령도 유람선,5,0.0
e000823,여,40,나홀로 여행,두무진,1,0.0
e000823,여,40,나홀로 여행,중화동 교회,2,0.0
e000823,여,40,나홀로 여행,용트림 바위,1,0.0
e000823,여,40,나홀로 여행,4년 노송,1,0.0
e000823,여,40,나홀로 여행,콩돌해안,1,0.0
e000823,여,40,나홀로 여행,사자바위,1,0.0
e000823,여,40,나홀로 여행,천안함 46용사 위령탑,2,0.0
e000823,여,40,나홀로 여행,백령 대교,1,0.0
e000823,여,40,나홀로 여행,사곶천연비행장,1,0.0
e000823,여,40,나홀로 여행,용기포구 등대,2,0.0
e000823,여,40,나홀로 여행,백령면 사무소,8,0.0
e000823,여,40,나홀로 여행,물범바위,1,0.0
e000823,여,40,나홀로 여행,신항 먹거리타운,4,0.0
e000847,여,30,3인 이상 여행(가족 외),갑곶 돈대,2,2.0
e000847,여,30,3인 이상 여행(가족 외),대한 성공회 강화성당,2,2.0
e000847,여,30,3인 이상 여행(가족 외),강화성당,2,2.0
e000847,여,30,3인 이상 여행(가족 외),고려궁지,2,2.0
e000847,여,30,3인 이상 여행(가족 외),강화 광성보,2,2.0
e000847,여,30,3인 이상 여행(가족 외),조양 방직,4,2.0
e000866,여,20,2인 여행(가족 외),수원 화성,2,0.0
e000866,여,20,2인 여행(가족 외),화홍문 문화거리,4,0.0
e000866,여,20,2인 여행(가족 외),코지 프로젝트,4,0.0
e000866,여,20,2인 여행(가족 외),rmAnn,4,0.0
e000866,여,20,2인 여행(가족 외),행궁에뜨왈,4,0.0
e000866,여,20,2인 여행(가족 외),화성행궁,2,0.0
e000866,여,20,2인 여행(가족 외),수원 공방거리,4,0.0
e000866,여,20,2인 여행(가족 외),효원공원 월화원,1,0.0
e000866,여,20,2인 여행(가족 외),나혜석거리,4,0.0
e000903,남,30,2인 여행(가족 외),고양이역 카페,6,2.0
e000903,남,30,2인 여행(가족 외),목섬(항도),1,2.0
e000903,남,30,2인 여행(가족 외),측도,1,2.0
e000903,남,30,2인 여행(가족 외),장미네,4,2.0
e000903,남,30,2인 여행(가족 외),영흥 주안 닭강정,4,2.0
e000903,남,30,2인 여행(가족 외),십리포해수욕장,1,2.0
e000903,남,30,2인 여행(가족 외),낙조 전망대,1,2.0
e000905,남,30,나홀로 여행,더 빈 컨벤션 웨딩홀,3,1.0
e000905,남,30,나홀로 여행,롯데백화점 동탄점,4,1.0
e000905,남,30,나홀로 여행,수란 정 농원,13,1.0
e000905,남,30,나홀로 여행,롯데 프리미엄 아울렛 타임 빌라스,4,1.0
e000905,남,30,나홀로 여행,타임 테라스 A 블록,4,1.0
e000905,남,30,나홀로 여행,트레이더스 홀세일 클럽 동탄점,4,1.0
e001007,여,40,자녀 동반 여행,트레이더스 홀세일 클럽 스타필드 시티 부천점,4,2.0
e001007,여,40,자녀 동반 여행,월미도,6,2.0
e001007,여,40,자녀 동반 여행,월미도 선착장,13,2.0
e001007,여,40,자녀 동반 여행,선녀바위,1,2.0
e001007,여,40,자녀 동반 여행,수도국산 달동네 박물관,13,2.0
e001078,여,30,자녀 동반 여행,인천광역시 교육청 교육과 학정 보원 인천학생과학관,3,2.0
e001078,여,30,자녀 동반 여행,인천국제공항 하늘정원,1,2.0
e001078,여,30,자녀 동반 여행,롯데마트 송도점,4,2.0
e001078,여,30,자녀 동반 여행,송도센트럴파크,1,2.0
e001085,남,40,2인 여행(가족 외),롯데월드타워 롯데월드몰,4,1.0
e001085,남,40,2인 여행(가족 외),롯데 에비뉴엘 잠실점,3,1.0
e001112,여,40,자녀 동반 여행,은하수 광장,4,2.0
e001112,여,40,자녀 동반 여행,구읍뱃터,7,2.0
e001122,여,20,2인 여행(가족 외),나인 트리 프리미어 호텔 서울 판교,6,1.0
e001122,여,20,2인 여행(가족 외),호암미술관,3,1.0
e001133,여,40,2인 가족 여행,발리다,4,1.0
e001133,여,40,2인 가족 여행,대부바다 향기테마파크,1,1.0
e001139,여,40,자녀 동반 여행,현대 프리미엄 아울렛 김포점,4,1.0
e001139,여,40,자녀 동반 여행,아라 김포여객터미널 아라마린센터,8,1.0
e001156,남,20,2인 여행(가족 외),서울로 717,7,0.0
e001156,남,20,2인 여행(가족 외),천주교 서울 대교구 주교좌 명동 대성당,2,0.0
e001156,남,20,2인 여행(가족 외),명동거리,4,0.0
e001156,남,20,2인 여행(가족 외),동국대학교 서울캠퍼스,7,0.0
e001156,남,20,2인 여행(가족 외),CGV 명동,3,0.0
e001161,여,30,2인 여행(가족 외),차이나타운 동화마을 연경,4,2.0
e001161,여,30,2인 여행(가족 외),월미도,1,2.0
e001161,여,30,2인 여행(가족 외),현대 프리미엄 아울렛 송도점,4,2.0
e001203,남,50,나홀로 여행,경기도 광주시 오포읍 리치 식자재마트,4,2.0
e001203,남,50,나홀로 여행,한 통이 광주점,4,2.0
e001203,남,50,나홀로 여행,한국등잔 박물관,1,2.0
e001203,남,50,나홀로 여행,전통 발효음식 체험 교육장,13,2.0
e001209,남,20,2인 여행(가족 외),대부도,1,2.0
e001235,남,30,나홀로 여행,헤이리 예술마을,2,0.0
e001235,남,30,나홀로 여행,파주출판도시,4,0.0
e001235,남,30,나홀로 여행,파주출판 단지 근린공원,1,0.0
e001235,남,30,나홀로 여행,두 손 비채 빌딩,4,0.0
e001235,남,30,나홀로 여행,다이소 파주 교하점,4,0.0
e001235,남,30,나홀로 여행,율곡 습지공원,1,0.0
e001241,여,20,3인 이상 여행(가족 외),가평역 레저,5,0.0
e001249,여,30,3인 이상 여행(가족 외),준오헤어 이수역점,4,2.0
e001253,여,50,2인 여행(가족 외),코엑스 아쿠아리움,3,0.0
e001253,여,50,2인 여행(가족 외),남산공원 N서울타워,3,0.0
e001253,여,50,2인 여행(가족 외),명동거리,4,0.0
e001253,여,50,2인 여행(가족 외),동대문종합시장,4,0.0
e001253,여,50,2인 여행(가족 외),동대문디자인플라자(DDP) 동대문 역사 문화공원,3,0.0
e001253,여,50,2인 여행(가족 외),밀리오레,4,0.0
e001253,여,50,2인 여행(가족 외),강남 터미널 1구역 지하상가,4,0.0
e001268,여,20,2인 여행(가족 외),서울대공원,6,0.0
e001268,여,20,2인 여행(가족 외),역전 할머니 맥주 안양 일 번가 점,4,0.0
e001268,여,20,2인 여행(가족 외),안양중앙시장,4,0.0
e001268,여,20,2인 여행(가족 외),남이섬,13,0.0
e001273,여,20,2인 가족 여행,은평 한옥마을,13,2.0
e001273,여,20,2인 가족 여행,진관사,2,2.0
e001273,여,20,2인 가족 여행,파리에스테이션,4,2.0
e001283,여,30,2인 여행(가족 외),서울숲,7,2.0
e001283,여,30,2인 여행(가족 외),더 현대 서울,4,2.0
e001283,여,30,2인 여행(가족 외),국립고궁박물관,13,2.0
e001283,여,30,2인 여행(가족 외),더콘란샵,4,2.0
e001288,여,40,3대 동반 여행(친척 포함),조계사,2,0.0
e001288,여,40,3대 동반 여행(친척 포함),청와대 본관,13,0.0
e001288,여,40,3대 동반 여행(친척 포함),국립고궁박물관,2,0.0
e001288,여,40,3대 동반 여행(친척 포함),경복궁,2,0.0
e001288,여,40,3대 동반 여행(친척 포함),광화문광장,3,0.0
e001288,여,40,3대 동반 여행(친척 포함),롯데월드,6,0.0
e001288,여,40,3대 동반 여행(친척 포함),롯데월드타워,3,0.0
e001297,여,30,2인 여행(가족 외),대법사,2,2.0
e001297,여,30,2인 여행(가족 외),반려동물테마파크,6,2.0
e001297,여,30,2인 여행(가족 외),여주 375아울렛 명품관,4,2.0
e001310,남,30,나홀로 여행,석촌 홀(서호) 교차로,7,2.0
e001315,여,50,자녀 동반 여행,BMW 드라이빙 센터,1,0.0
e001315,여,50,자녀 동반 여행,인천공항 전망대,1,0.0
e001315,여,50,자녀 동반 여행,을왕리 해수욕장,1,0.0
e001343,여,30,3인 이상 여행(가족 외),물향기 수목원,1,2.0
e001343,여,30,3인 이상 여행(가족 외),화성 융릉과 건릉,2,2.0
e001359,여,50,3인 이상 여행(가족 외),스페인 마을 레스토랑,4,2.0
e001359,여,50,3인 이상 여행(가족 외),드리우니,4,2.0
e001359,여,50,3인 이상 여행(가족 외),강화농협 하나로마트,4,2.0
e001359,여,50,3인 이상 여행(가족 외),스타필드 고양,6,2.0
e001367,남,40,자녀 동반 여행,롯데몰 김포공항점,4,2.0
e001367,남,40,자녀 동반 여행,강서 둘레길 1코스(개화산 숲길),7,2.0
e001367,남,40,자녀 동반 여행,서울어린이대공원 동물원,6,2.0
e001368,남,40,2인 여행(가족 외),선유도공원,1,2.0
e001371,여,20,나홀로 여행,공간 와디즈,4,2.0
e001371,여,20,나홀로 여행,오레오 팝업스토어,13,2.0
e001371,여,20,나홀로 여행,청계천,7,2.0
e001371,여,20,나홀로 여행,덕수궁 돌담길,2,2.0
e001371,여,20,나홀로 여행,현대백화점 판교점,4,2.0
e001375,남,50,2인 가족 여행,을왕리 해수욕장,1,1.0
e001375,남,50,2인 가족 여행,왕산해수욕장,1,1.0
e001393,여,30,나홀로 여행,신포국제시장,4,1.0
e001393,여,30,나홀로 여행,월미문화의 거리,4,1.0
e001393,여,30,나홀로 여행,한중문화관,2,1.0
e001393,여,30,나홀로 여행,대불호텔 전시관,2,1.0
e001393,여,30,나홀로 여행,생활사 전시관,2,1.0
e001393,여,30,나홀로 여행,인천개항 박물관,2,1.0
e001393,여,30,나홀로 여행,인천개항장 근대건축전시관,2,1.0
e001393,여,30,나홀로 여행,인천 차이나타운 삼국지 벽화거리,4,1.0
e001393,여,30,나홀로 여행,짜장면 박물관,2,1.0
e001393,여,30,나홀로 여행,트릭아트 스토리,3,1.0
e001393,여,30,나홀로 여행,한중 원,7,1.0
e001398,여,30,2인 가족 여행,오름,4,2.0
e001398,여,30,2인 가족 여행,동두천 자연휴양림,1,2.0
e001398,여,30,2인 가족 여행,동두천 치유센터,1,2.0
e001398,여,30,2인 가족 여행,놀자 숲,1,2.0
e001401,여,20,2인 가족 여행,스타필드 코엑스몰,4,1.0
e001401,여,20,2인 가족 여행,동대문디자인플라자,3,1.0
e001401,여,20,2인 가족 여행,아스가르드 시어터,3,1.0
e001431,여,30,부모 동반 여행,민머루해수욕장,1,2.0
e001431,여,30,부모 동반 여행,강화나 덜길 11코스(석모도 바람길),7,2.0
e001431,여,30,부모 동반 여행,신소당,4,2.0
e001438,남,30,나홀로 여행,용인 동백지구 호수 공원,1,0.0
e001438,남,30,나홀로 여행,블루 키라 붐 아울렛,4,0.0
e001443,여,20,2인 여행(가족 외),아이파크몰 용산점,4,2.0
e001443,여,20,2인 여행(가족 외),큐씨어터,3,2.0
e001443,여,20,2인 여행(가족 외),제주위트시장바,4,2.0
e001443,여,20,2인 여행(가족 외),쌈지길,4,2.0
e001443,여,20,2인 여행(가족 외),서울숲,7,2.0
e001462,여,30,나홀로 여행,갤러리아백화점 광교점,4,0.0
e001462,여,30,나홀로 여행,아쿠아 플라넷 광교,4,0.0
e001462,여,30,나홀로 여행,펀트리하우스 광교점,13,0.0
e001462,여,30,나홀로 여행,아쿠아 가든 갤러리아 광교점,6,0.0
e001462,여,30,나홀로 여행,에버랜드,6,0.0
e001462,여,30,나홀로 여행,호암미술관,3,0.0
e001481,여,20,2인 가족 여행,일산 호수공원,7,1.0
e001481,여,20,2인 가족 여행,이케아 고양점,4,1.0
e001481,여,20,2인 가족 여행,바바 헤어 구래점,12,1.0
e001481,여,20,2인 가족 여행,김포 장릉,2,1.0
e001481,여,20,2인 가족 여행,수산공원,4,1.0
e001481,여,20,2인 가족 여행,김포 문수산성,1,1.0
e001481,여,20,2인 가족 여행,김포국제조각 공원,3,1.0
e001481,여,20,2인 가족 여행,한강 신도시 호수 공원,1,1.0
e001511,여,20,2인 여행(가족 외),홈플러스 영등포점,12,0.0
e001511,여,20,2인 여행(가족 외),대부바다 향기테마파크,5,0.0
e001531,여,30,2인 여행(가족 외),초지진,2,2.0
e001531,여,30,2인 여행(가족 외),덕진진,2,2.0
e001531,여,30,2인 여행(가족 외),마니산,7,2.0
e001946,남,40,나홀로 여행,찬 우물,7,1.0
e001946,남,40,나홀로 여행,강화 광성보,2,1.0
e001946,남,40,나홀로 여행,전등사,2,1.0
e001954,여,50,2인 가족 여행,대룡시장,4,1.0
e001954,여,50,2인 가족 여행,전등사,2,1.0
e002041,남,30,나홀로 여행,파라다이스 시티 씨메르,6,1.0
e002041,남,30,나홀로 여행,영종진공원,7,1.0
e002043,남,20,나홀로 여행,월미도 선착장,13,1.0
e002043,남,20,나홀로 여행,을왕리 해수욕장,1,1.0
e002091,남,30,2인 여행(가족 외),롯데마트 영종도점,4,0.0
e002091,남,30,2인 여행(가족 외),휠 프렌즈,5,0.0
e002091,남,30,2인 여행(가족 외),배미꾸미 조각 공원,7,0.0
e002091,남,30,2인 여행(가족 외),수기 해변,7,0.0
e002094,여,30,2인 가족 여행,동막해수욕장,1,2.0
e002094,여,30,2인 가족 여행,마호가니 강화점,4,2.0
e002094,여,30,2인 가족 여행,전등사,2,2.0
e002094,여,30,2인 가족 여행,교동 대룡시장,4,2.0
e002129,여,40,자녀 동반 여행,방아머리 해변,1,0.0
e002129,여,40,자녀 동반 여행,빈 솔트,4,0.0
e002129,여,40,자녀 동반 여행,종이 미술관,3,0.0
e002153,남,50,자녀 동반 여행,강화 루지,13,0.0
e002153,남,50,자녀 동반 여행,동막해수욕장,1,0.0
e002153,남,50,자녀 동반 여행,옥토끼우주센터,6,0.0
e002153,남,50,자녀 동반 여행,강화 자연사박물관,2,0.0
e002155,여,40,나홀로 여행,인천 차이나타운,4,0.0
e002155,여,40,나홀로 여행,신포국제시장,4,0.0
e002155,여,40,나홀로 여행,대전 집,4,0.0
e002155,여,40,나홀로 여행,함박마을,4,0.0
e002223,여,20,2인 여행(가족 외),청계산,7,1.0
e002223,여,20,2인 여행(가족 외),청계사,2,1.0
e002223,여,20,2인 여행(가족 외),청계산 맑은 숲공원,1,1.0
e002261,여,20,2인 가족 여행,파라다이스 시티,6,1.0
e002261,여,20,2인 가족 여행,카페 림,4,1.0
e002274,여,40,부모 동반 여행,뻘 다방,4,0.0
e002274,여,40,부모 동반 여행,불란서 찐빵 대부도 본점,1,0.0
e002274,여,40,부모 동반 여행,방아머리 해변,1,0.0
e002274,여,40,부모 동반 여행,동춘서커스 상설공연장,3,0.0
e002280,남,40,자녀 동반 여행,양평어린이 건강 놀이터,6,2.0
e002280,남,40,자녀 동반 여행,키즈 메디 소아청소년과 의원,12,2.0
e002280,남,40,자녀 동반 여행,용문 천년 시장,4,2.0
e002280,남,40,자녀 동반 여행,용문사,2,2.0
e002280,남,40,자녀 동반 여행,구름 정원 제빵소,4,2.0
e002294,여,50,자녀 동반 여행,현대 프리미엄 아울렛 김포점,4,1.0
e002294,여,50,자녀 동반 여행,왕과 탕후루,4,1.0
e002295,남,20,2인 여행(가족 외),데미안,4,2.0
e002295,남,20,2인 여행(가족 외),광장시장,4,2.0
e002295,남,20,2인 여행(가족 외),종묘,2,2.0
e002295,남,20,2인 여행(가족 외),종로 3가 포장마차 거리,4,2.0
e002299,여,50,3인 이상 여행(가족 외),아베 니체 거리,4,1.0
e002299,여,50,3인 이상 여행(가족 외),현대 프리미엄 아울렛 김포점,4,1.0
e002368,여,30,2인 여행(가족 외),모쿠슈라테이블,12,0.0
e002369,여,20,2인 여행(가족 외),누림 축산,4,2.0
e002369,여,20,2인 여행(가족 외),실미도 유원지,1,2.0
e002424,남,30,자녀 동반 여행,왕산해수욕장,1,1.0
e002430,남,20,3인 이상 여행(가족 외),경안 근린공원,2,1.0
e002430,남,20,3인 이상 여행(가족 외),에버랜드 매표소,6,1.0
e002430,남,20,3인 이상 여행(가족 외),에버랜드 (동물 구경),6,1.0
e002430,남,20,3인 이상 여행(가족 외),에버랜드 (라운지 랩 카페),6,1.0
e002430,남,20,3인 이상 여행(가족 외),에버랜드 판다 월드,6,1.0
e002430,남,20,3인 이상 여행(가족 외),에버랜드,6,1.0
e002430,남,20,3인 이상 여행(가족 외),에버랜드 매직 인 더 스카이,3,1.0
e002435,남,50,나홀로 여행,광화문광장,4,0.0
e002435,남,50,나홀로 여행,경복궁,2,0.0
e002435,남,50,나홀로 여행,인사동 거리,4,0.0
e002435,남,50,나홀로 여행,종각역 1호선,12,0.0
e002438,여,30,2인 가족 여행,오산리최자실기념금식기도원,2,2.0
e002438,여,30,2인 가족 여행,해브 펀 카페 베이커리,4,2.0
e002439,여,50,3인 이상 여행(가족 외),롯데백화점 잠실점,4,1.0
e002439,여,50,3인 이상 여행(가족 외),롯데월드타워 롯데월드몰,4,1.0
e002439,여,50,3인 이상 여행(가족 외),한성백제 박물관,2,1.0
e002442,여,20,나홀로 여행,응봉산 팔각정,7,1.0
e002442,여,20,나홀로 여행,노들섬,3,1.0
e002442,여,20,나홀로 여행,모노 맨션,12,1.0
e002447,여,30,2인 가족 여행,북촌 한옥마을,4,0.0
e002447,여,30,2인 가족 여행,열린 송현 녹지 광장,7,0.0
e002447,여,30,2인 가족 여행,봄날 아트홀,3,0.0
e002447,여,30,2인 가족 여행,반포 한강공원,1,0.0
e002448,여,30,2인 여행(가족 외),광명동굴,2,2.0
e002448,여,30,2인 여행(가족 외),AK플라자 광명,4,2.0
e002448,여,30,2인 여행(가족 외),이케아 광명점,4,2.0
e002458,남,40,자녀 동반 여행,삼보 식당,4,1.0
e002458,남,40,자녀 동반 여행,보문사,2,1.0
e002458,남,40,자녀 동반 여행,동막해수욕장,1,1.0
e002466,여,30,2인 가족 여행,방아머리 해변,1,0.0
e002473,남,30,3인 이상 여행(가족 외),무지개 주유소,12,1.0
e002473,남,30,3인 이상 여행(가족 외),대명항 수산물 직판장,4,1.0
e002473,남,30,3인 이상 여행(가족 외),강화 남부농협 하나로마트 본점,4,1.0
e002473,남,30,3인 이상 여행(가족 외),전등사,2,1.0
e002474,여,20,나홀로 여행,신주쿠 카레 부평역사점,4,1.0
e002474,여,20,나홀로 여행,롯데월드타워 롯데월드몰,4,1.0
e002474,여,20,나홀로 여행,리얼즈 전시관,3,1.0
e002474,여,20,나홀로 여행,넥스트 뮤지엄,3,1.0
e002474,여,20,나홀로 여행,아쿠아 가든 카페 롯데월드타워점,6,1.0
e002486,여,40,3인 이상 여행(가족 외),동춘서커스 상설공연장,8,1.0
e002487,여,30,2인 여행(가족 외),온 지 드롬,8,0.0
e002487,여,30,2인 여행(가족 외),덕수궁,2,0.0
e002496,여,50,부모 동반 여행,경복궁,2,2.0
e002496,여,50,부모 동반 여행,청와대 정문,2,2.0
e002496,여,50,부모 동반 여행,인사동 거리 경인 갤러리,4,2.0
e002496,여,50,부모 동반 여행,청계천 산책로,7,2.0
e002496,여,50,부모 동반 여행,창덕궁. 후원,2,2.0
e002496,여,50,부모 동반 여행,과천 마이 알레,4,2.0
e002499,남,30,2인 여행(가족 외),영흥도 하늘 고래공원 전망대,1,0.0
e002509,여,30,3인 이상 여행(가족 외),쌀 꾸지 선착장,1,0.0
e002509,여,30,3인 이상 여행(가족 외),뒷장술해수욕장,1,0.0
e002509,여,30,3인 이상 여행(가족 외),뒷장술해수욕장,13,0.0
e002543,남,40,2인 가족 여행,용궁사,2,1.0
e002543,남,40,2인 가족 여행,백운산,7,1.0
e002545,여,30,자녀 동반 여행,국립민속박물관,2,0.0
e002545,여,30,자녀 동반 여행,덕수궁,2,0.0
e002545,여,30,자녀 동반 여행,아이파크몰 용산점,4,0.0
e002562,여,30,3인 이상 여행(가족 외),오레오 팝업스토어,3,2.0
e002562,여,30,3인 이상 여행(가족 외),모나미 스토어 성수점,4,2.0
e002562,여,30,3인 이상 여행(가족 외),신사 하우스,3,2.0
e002562,여,30,3인 이상 여행(가족 외),정샘물 플롭스,4,2.0
e002562,여,30,3인 이상 여행(가족 외),서울 시티투어버스,13,2.0
e002562,여,30,3인 이상 여행(가족 외),국립고궁박물관,2,2.0
e002562,여,30,3인 이상 여행(가족 외),광화문광장,8,2.0
e002588,여,30,나홀로 여행,채선당 샤브 보트 롯데백화점 잠실점,4,2.0
e002588,여,30,나홀로 여행,롯데백화점 잠실점,4,2.0
e002588,여,30,나홀로 여행,롯데월드 샤롯데씨어터,3,2.0
e002612,여,20,나홀로 여행,파라다이스 시티 컬처파크,3,0.0
e002612,여,20,나홀로 여행,파라다이스 시티 원더 박스,6,0.0
e002612,여,20,나홀로 여행,파라다이스 시티 씨메르,13,0.0
e002614,남,30,3인 이상 여행(가족 외),을왕리 해수욕장,1,0.0
e002614,남,30,3인 이상 여행(가족 외),인천 차이나타운,4,0.0
e002614,남,30,3인 이상 여행(가족 외),송도센트럴파크,7,0.0
e002618,여,30,2인 가족 여행,민머루해수욕장,1,0.0
e002618,여,30,2인 가족 여행,외포항 젓갈수산물 직판장,4,0.0
e002624,여,20,2인 여행(가족 외),NC 큐브 커넬워크 봄동,4,1.0
e002624,여,20,2인 여행(가족 외),트리플 스트리트,4,1.0
e002624,여,20,2인 여행(가족 외),현대 프리미엄 아울렛 송도점,4,1.0
e002624,여,20,2인 여행(가족 외),송도 타임스페이스,8,1.0
e002624,여,20,2인 여행(가족 외),송도센트럴파크,7,1.0
e002639,여,30,3인 이상 여행(가족 외),에델바이스 스위스 테마파크,6,1.0
e002639,여,30,3인 이상 여행(가족 외),더 커피 16,4,1.0
e002642,남,20,2인 여행(가족 외),광교호수공원 프라이부르크 전망대,7,2.0
e002642,남,20,2인 여행(가족 외),전망대 카페,4,2.0
e002642,남,20,2인 여행(가족 외),에버랜드,6,2.0
e002657,여,30,3대 동반 여행(친척 포함),더 드림핀 글램핑,13,0.0
e002661,여,30,자녀 동반 여행,화성시 우리 꽃식물원,1,1.0
e002661,여,30,자녀 동반 여행,더 포레 베이커리,4,1.0
e002661,여,30,자녀 동반 여행,화성시 역사박물관,2,1.0
e002667,여,40,2인 가족 여행,강화고인돌공원,2,1.0
e002667,여,40,2인 가족 여행,어나더 153주변 산책길,7,1.0
e002667,여,40,2인 가족 여행,동막해수욕장,1,1.0
e002675,여,40,3인 이상 여행(가족 외),안양 호계체육관(실내 스포츠센터),12,2.0
e002675,여,40,3인 이상 여행(가족 외),십리포해수욕장,1,2.0
e002680,여,20,2인 여행(가족 외),강화 루지,5,1.0
e002680,여,20,2인 여행(가족 외),현대 프리미엄 아울렛 송도점,4,1.0
e002680,여,20,2인 여행(가족 외),송도센트럴파크,7,1.0
e002682,남,20,3인 이상 여행(가족 외),수원 화성,2,2.0
e002682,남,20,3인 이상 여행(가족 외),방화수류정,1,2.0
e002682,남,20,3인 이상 여행(가족 외),동장대,13,2.0
e002682,남,20,3인 이상 여행(가족 외),북수원 온천,6,2.0
e002686,남,30,자녀 동반 여행,에버랜드,6,0.0
e002687,여,40,자녀 동반 여행,화성 뱃놀이 축제,8,1.0
e002688,남,50,자녀 동반 여행,동대문디자인플라자,3,0.0
e002688,남,50,자녀 동반 여행,동화시장,4,0.0
e002688,남,50,자녀 동반 여행,동대문종합시장 액세서리 부자재 시장,4,0.0
e002693,남,20,나홀로 여행,인천 차이나타운,2,2.0
e002693,남,20,나홀로 여행,삼국지 벽화거리,2,2.0
e002693,남,20,나홀로 여행,마이랜드,13,2.0
e002693,남,20,나홀로 여행,월미도,1,2.0
e002693,남,20,나홀로 여행,현대 프리미엄 아울렛 송도점,4,2.0
e002695,여,50,2인 여행(가족 외),아침고요 수목원,1,2.0
e002695,여,50,2인 여행(가족 외),국립 운악산 자연휴양림,7,2.0
e002695,여,50,2인 여행(가족 외),포천아트밸리,3,2.0
e002696,여,40,2인 가족 여행,포천 5일장,4,1.0
e002696,여,40,2인 가족 여행,국립수목원,1,1.0
e002703,남,50,2인 가족 여행,전등사,2,1.0
e002703,남,50,2인 가족 여행,고려산,7,1.0
e002703,남,50,2인 가족 여행,강화 부근리 지석묘,2,1.0
