antecedents,consequents,support,confidence
frozenset({'CLUSTER_25'}),frozenset({'월정교'}),0.00016605778811026238,0.07692307692307693
frozenset({'CLUSTER_25'}),frozenset({'전주한옥마을'}),0.00016605778811026238,0.07692307692307693
frozenset({'CLUSTER_25'}),frozenset({'성산일출봉'}),0.00016605778811026238,0.07692307692307693
frozenset({'CLUSTER_25'}),frozenset({'김녕해수욕장'}),0.00016605778811026238,0.07692307692307693
frozenset({'CLUSTER_25'}),frozenset({'함덕해수욕장'}),0.00016605778811026238,0.07692307692307693
frozenset({'CLUSTER_25'}),frozenset({'사계해변'}),0.00016605778811026238,0.07692307692307693
frozenset({'CLUSTER_28'}),frozenset({'화성행궁'}),0.00016605778811026238,0.05882352941176471
frozenset({'CLUSTER_28'}),frozenset({'더 현대 서울'}),0.00016605778811026238,0.05882352941176471
frozenset({'CLUSTER_28'}),frozenset({'밀란 더 마켓'}),0.00016605778811026238,0.05882352941176471
frozenset({'CLUSTER_28'}),frozenset({'광안리해수욕장'}),0.00016605778811026238,0.05882352941176471
frozenset({'CLUSTER_28'}),frozenset({'흰 여울 문화마을'}),0.00016605778811026238,0.05882352941176471
frozenset({'CLUSTER_28'}),frozenset({'황련단길'}),0.00016605778811026238,0.05882352941176471
frozenset({'CLUSTER_28'}),frozenset({'대릉원'}),0.00016605778811026238,0.05882352941176471
frozenset({'CLUSTER_28'}),frozenset({'혼인지'}),0.00016605778811026238,0.05882352941176471
frozenset({'CLUSTER_28'}),frozenset({'섭지코지'}),0.00016605778811026238,0.05882352941176471
frozenset({'CLUSTER_28'}),frozenset({'성산일출봉'}),0.00016605778811026238,0.05882352941176471
frozenset({'CLUSTER_28'}),frozenset({'비자림'}),0.00016605778811026238,0.05882352941176471
frozenset({'CLUSTER_28'}),frozenset({'중문색달해수욕장'}),0.00016605778811026238,0.05882352941176471
frozenset({'CLUSTER_28'}),frozenset({'카멜리아힐'}),0.00016605778811026238,0.05882352941176471
frozenset({'CLUSTER_28'}),frozenset({'오설록 티 뮤지엄'}),0.00016605778811026238,0.05882352941176471
frozenset({'CLUSTER_28'}),frozenset({'협재해수욕장'}),0.00033211557622052476,0.11764705882352942
frozenset({'CLUSTER_28'}),frozenset({'금능해수욕장'}),0.00016605778811026238,0.05882352941176471
frozenset({'성산일출봉'}),frozenset({'CLUSTER_15'}),0.0009963467286615742,0.03896103896103896
frozenset({'CLUSTER_15'}),frozenset({'성산일출봉'}),0.0009963467286615742,0.0410958904109589
frozenset({'CLUSTER_15'}),frozenset({'서귀포 매일 올레시장'}),0.001328462304882099,0.05479452054794521
frozenset({'함덕해수욕장'}),frozenset({'CLUSTER_15'}),0.0011624045167718366,0.030837004405286344
frozenset({'CLUSTER_15'}),frozenset({'함덕해수욕장'}),0.0011624045167718366,0.04794520547945205
frozenset({'CLUSTER_13'}),frozenset({'첨성대'}),0.0004981733643307871,0.04
frozenset({'속초해수욕장'}),frozenset({'CLUSTER_13'}),0.0008302889405513118,0.060240963855421686
frozenset({'CLUSTER_13'}),frozenset({'속초해수욕장'}),0.0008302889405513118,0.06666666666666667
frozenset({'CLUSTER_13'}),frozenset({'속초관광수산시장'}),0.0006642311524410495,0.05333333333333334
frozenset({'속초관광수산시장'}),frozenset({'CLUSTER_13'}),0.0006642311524410495,0.032
frozenset({'CLUSTER_13'}),frozenset({'대릉원'}),0.0004981733643307871,0.04
frozenset({'CLUSTER_13'}),frozenset({'천지연폭포'}),0.0004981733643307871,0.04
frozenset({'천지연폭포'}),frozenset({'CLUSTER_13'}),0.0004981733643307871,0.03260869565217391
frozenset({'CLUSTER_13'}),frozenset({'섭지코지'}),0.0004981733643307871,0.04
frozenset({'섭지코지'}),frozenset({'CLUSTER_13'}),0.0004981733643307871,0.03409090909090909
frozenset({'CLUSTER_13'}),frozenset({'성산일출봉'}),0.0004981733643307871,0.04
frozenset({'CLUSTER_13'}),frozenset({'서귀포 매일 올레시장'}),0.0004981733643307871,0.04
frozenset({'CLUSTER_23'}),frozenset({'서귀포 매일 올레시장'}),0.0011624045167718366,0.06086956521739131
frozenset({'협재해수욕장'}),frozenset({'CLUSTER_23'}),0.0009963467286615742,0.031914893617021274
frozenset({'CLUSTER_23'}),frozenset({'협재해수욕장'}),0.0009963467286615742,0.052173913043478265
frozenset({'CLUSTER_29'}),frozenset({'화성행궁'}),0.00033211557622052476,0.08
frozenset({'CLUSTER_29'}),frozenset({'에버랜드'}),0.00016605778811026238,0.04
frozenset({'CLUSTER_29'}),frozenset({'불국사'}),0.00016605778811026238,0.04
frozenset({'CLUSTER_29'}),frozenset({'흰 여울 문화마을'}),0.00016605778811026238,0.04
frozenset({'CLUSTER_29'}),frozenset({'속초관광수산시장'}),0.00016605778811026238,0.04
frozenset({'CLUSTER_29'}),frozenset({'한밭수목원'}),0.00016605778811026238,0.04
frozenset({'CLUSTER_29'}),frozenset({'국립세종수목원'}),0.00016605778811026238,0.04
frozenset({'CLUSTER_29'}),frozenset({'경기전'}),0.00016605778811026238,0.04
frozenset({'CLUSTER_29'}),frozenset({'전동성당'}),0.00016605778811026238,0.04
frozenset({'CLUSTER_29'}),frozenset({'오동도'}),0.00016605778811026238,0.04
frozenset({'CLUSTER_29'}),frozenset({'곽지해수욕장'}),0.00016605778811026238,0.04
frozenset({'CLUSTER_29'}),frozenset({'제주동문재래시장'}),0.00016605778811026238,0.04
frozenset({'CLUSTER_29'}),frozenset({'우도'}),0.00016605778811026238,0.04
frozenset({'CLUSTER_29'}),frozenset({'스누피가든'}),0.00016605778811026238,0.04
frozenset({'CLUSTER_29'}),frozenset({'카멜리아힐'}),0.00016605778811026238,0.04
frozenset({'CLUSTER_29'}),frozenset({'판포 포구'}),0.00016605778811026238,0.04
frozenset({'CLUSTER_29'}),frozenset({'제주동문시장'}),0.00033211557622052476,0.08
frozenset({'CLUSTER_29'}),frozenset({'함덕해수욕장'}),0.00016605778811026238,0.04
frozenset({'CLUSTER_29'}),frozenset({'월정리 해수욕장'}),0.00016605778811026238,0.04
frozenset({'CLUSTER_29'}),frozenset({'비자림'}),0.00016605778811026238,0.04
frozenset({'CLUSTER_29'}),frozenset({'섭지코지'}),0.00016605778811026238,0.04
frozenset({'CLUSTER_29'}),frozenset({'성산일출봉'}),0.00016605778811026238,0.04
frozenset({'CLUSTER_29'}),frozenset({'쇠소깍'}),0.00016605778811026238,0.04
frozenset({'전주한옥마을'}),frozenset({'CLUSTER_10'}),0.0009963467286615742,0.04918032786885245
frozenset({'전주한옥마을'}),frozenset({'CLUSTER_11'}),0.0011624045167718366,0.05737704918032786
frozenset({'전주한옥마을'}),frozenset({'CLUSTER_6'}),0.0008302889405513118,0.040983606557377046
frozenset({'전주한옥마을'}),frozenset({'CLUSTER_8'}),0.0008302889405513118,0.040983606557377046
frozenset({'전주한옥마을'}),frozenset({'CLUSTER_3'}),0.0019926934573231483,0.0983606557377049
frozenset({'CLUSTER_2'}),frozenset({'전주한옥마을'}),0.0018266356692128861,0.035483870967741936
frozenset({'전주한옥마을'}),frozenset({'CLUSTER_2'}),0.0018266356692128861,0.09016393442622951
frozenset({'전주한옥마을'}),frozenset({'CLUSTER_7'}),0.0009963467286615742,0.04918032786885245
frozenset({'전주한옥마을'}),frozenset({'CLUSTER_4'}),0.002324809033543673,0.11475409836065573
frozenset({'전주한옥마을'}),frozenset({'CLUSTER_9'}),0.0009963467286615742,0.04918032786885245
frozenset({'전주한옥마을'}),frozenset({'CLUSTER_5'}),0.001328462304882099,0.06557377049180328
frozenset({'전주한옥마을'}),frozenset({'CLUSTER_0'}),0.0009963467286615742,0.04918032786885245
frozenset({'전주한옥마을'}),frozenset({'CLUSTER_17'}),0.0006642311524410495,0.03278688524590164
frozenset({'CLUSTER_12'}),frozenset({'전주한옥마을'}),0.0006642311524410495,0.032520325203252036
frozenset({'전주한옥마을'}),frozenset({'CLUSTER_12'}),0.0006642311524410495,0.03278688524590164
frozenset({'전주한옥마을'}),frozenset({'CLUSTER_1'}),0.0008302889405513118,0.040983606557377046
frozenset({'속초관광수산시장'}),frozenset({'CLUSTER_18'}),0.0009963467286615742,0.048
frozenset({'CLUSTER_18'}),frozenset({'속초관광수산시장'}),0.0009963467286615742,0.08450704225352113
frozenset({'CLUSTER_18'}),frozenset({'전주한옥마을'}),0.0004981733643307871,0.04225352112676056
frozenset({'아르떼 뮤지엄 제주'}),frozenset({'CLUSTER_18'}),0.0004981733643307871,0.037037037037037035
frozenset({'CLUSTER_18'}),frozenset({'아르떼 뮤지엄 제주'}),0.0004981733643307871,0.04225352112676056
frozenset({'CLUSTER_18'}),frozenset({'함덕해수욕장'}),0.0009963467286615742,0.08450704225352113
frozenset({'CLUSTER_18'}),frozenset({'김녕해수욕장'}),0.0004981733643307871,0.04225352112676056
frozenset({'CLUSTER_21'}),frozenset({'전주한옥마을'}),0.0004981733643307871,0.03225806451612903
frozenset({'금능해수욕장'}),frozenset({'CLUSTER_21'}),0.0004981733643307871,0.030927835051546393
frozenset({'CLUSTER_21'}),frozenset({'금능해수욕장'}),0.0004981733643307871,0.03225806451612903
frozenset({'곽지해수욕장'}),frozenset({'CLUSTER_21'}),0.0008302889405513118,0.050505050505050504
frozenset({'CLUSTER_21'}),frozenset({'곽지해수욕장'}),0.0008302889405513118,0.05376344086021505
frozenset({'CLUSTER_21'}),frozenset({'협재해수욕장'}),0.0004981733643307871,0.03225806451612903
frozenset({'CLUSTER_21'}),frozenset({'서귀포 매일 올레시장'}),0.0008302889405513118,0.05376344086021505
frozenset({'CLUSTER_21'}),frozenset({'함덕해수욕장'}),0.0006642311524410495,0.04301075268817204
frozenset({'CLUSTER_21'}),frozenset({'제주동문시장'}),0.0011624045167718366,0.07526881720430108
frozenset({'오설록 티 뮤지엄'}),frozenset({'CLUSTER_21'}),0.0006642311524410495,0.03669724770642202
frozenset({'CLUSTER_21'}),frozenset({'오설록 티 뮤지엄'}),0.0006642311524410495,0.04301075268817204
frozenset({'CLUSTER_21'}),frozenset({'성산일출봉'}),0.0006642311524410495,0.04301075268817204
